,rmse,cell policy
MAGNet,0.012853545369580388,4C(31%)-5C
MAGNet,0.01275947131216526,4C(31%)-5C
MAGNet,0.013548193732276559,4C(31%)-5C
MAGNet,0.01285893120802939,4C(31%)-5C
MAGNet,0.012971233343705535,4C(31%)-5C
MAGNet,0.013046842999756336,4C(31%)-5C
MAGNet,0.01425012364052236,4C(31%)-5C
MAGNet,0.014099868480116129,4C(31%)-5C
MAGNet,0.013238343643024564,4C(31%)-5C
MAGNet,0.013712826184928417,4C(31%)-5C
MAGNet,0.013273771153762937,4C(31%)-5C
MAGNet,0.014421122847124934,4C(31%)-5C
MAGNet,0.013775603147223592,4C(31%)-5C
MAGNet,0.016357806511223316,4C(31%)-5C
MAGNet,0.014342633774504066,4C(31%)-5C
MAGNet,0.012901447946205735,4C(31%)-5C
MAGNet,0.013281609863042831,4C(31%)-5C
MAGNet,0.013251490658149123,4C(31%)-5C
MAGNet,0.013048405526205897,4C(31%)-5C
MAGNet,0.013141972245648503,4C(31%)-5C
MAGNet,0.014024158706888556,4C(31%)-5C
MAGNet,0.014083629474043846,4C(31%)-5C
MAGNet,0.01568741025403142,4C(31%)-5C
MAGNet,0.01420263503678143,4C(31%)-5C
MAGNet,0.013733597006648779,4C(31%)-5C
MAGNet,0.013256482779979706,4C(31%)-5C
MAGNet,0.013801176333799958,4C(31%)-5C
MAGNet,0.014083209214732051,4C(31%)-5C
MAGNet,0.013527912553399801,4C(31%)-5C
MAGNet,0.013666498940438032,4C(31%)-5C
MAGNet,0.013273438438773155,4C(31%)-5C
MAGNet,0.013323239050805569,4C(31%)-5C
MAGNet,0.013182881753891706,4C(31%)-5C
MAGNet,0.01335638901218772,4C(31%)-5C
MAGNet,0.01473308983258903,4C(31%)-5C
MAGNet,0.013717681868001819,4C(31%)-5C
MAGNet,0.013080158736556768,4C(31%)-5C
MAGNet,0.013672677334398031,4C(31%)-5C
MAGNet,0.013479123124852777,4C(31%)-5C
MAGNet,0.013644936727359891,4C(31%)-5C
MAGNet,0.014096657745540142,4C(31%)-5C
MAGNet,0.013505195500329137,4C(31%)-5C
MAGNet,0.014120816951617599,4C(31%)-5C
MAGNet,0.01246654218994081,4C(31%)-5C
MAGNet,0.012446496868506074,4C(31%)-5C
MAGNet,0.012404502835124731,4C(31%)-5C
MAGNet,0.012946067145094275,4C(31%)-5C
MAGNet,0.012367711402475834,4C(31%)-5C
MAGNet,0.012047299882397056,4C(31%)-5C
MAGNet,0.013189110439270735,4C(31%)-5C
MAGNet,0.012298520654439926,4C(31%)-5C
MAGNet,0.01194890821352601,4C(31%)-5C
MAGNet,0.011593946255743504,4C(31%)-5C
MAGNet,0.011701149865984917,4C(31%)-5C
MAGNet,0.011688051978126168,4C(31%)-5C
MAGNet,0.011236296966671944,4C(31%)-5C
MAGNet,0.011141946306452155,4C(31%)-5C
MAGNet,0.010779366828501225,4C(31%)-5C
MAGNet,0.011839267332106829,4C(31%)-5C
MAGNet,0.010558662936091423,4C(31%)-5C
MAGNet,0.010451302165165544,4C(31%)-5C
MAGNet,0.010158490156754851,4C(31%)-5C
MAGNet,0.019580636639147997,4C(31%)-5C
MAGNet,0.009884695755317807,4C(31%)-5C
MAGNet,0.00991809624247253,4C(31%)-5C
MAGNet,0.009599902434274554,4C(31%)-5C
MAGNet,0.009895293042063713,4C(31%)-5C
MAGNet,0.011428878409788013,4C(31%)-5C
MAGNet,0.011591402115300298,4C(31%)-5C
MAGNet,0.009750878205522895,4C(31%)-5C
MAGNet,0.009716823231428862,4C(31%)-5C
MAGNet,0.009372432017698884,4C(31%)-5C
MAGNet,0.009268932044506073,4C(31%)-5C
MAGNet,0.009386888472363353,4C(31%)-5C
MAGNet,0.009304776322096586,4C(31%)-5C
MAGNet,0.00934495497494936,4C(31%)-5C
MAGNet,0.010648899711668491,4C(31%)-5C
MAGNet,0.009044163627550006,4C(31%)-5C
MAGNet,0.009599636308848858,4C(31%)-5C
MAGNet,0.008636240381747484,4C(31%)-5C
MAGNet,0.008785892045125365,4C(31%)-5C
MAGNet,0.008947179652750492,4C(31%)-5C
MAGNet,0.008869426092132926,4C(31%)-5C
MAGNet,0.008691802155226469,4C(31%)-5C
MAGNet,0.008877251297235489,4C(31%)-5C
MAGNet,0.00856330106034875,4C(31%)-5C
MAGNet,0.008537028916180134,4C(31%)-5C
MAGNet,0.008295366074889898,4C(31%)-5C
MAGNet,0.008526980876922607,4C(31%)-5C
MAGNet,0.00917788757942617,4C(31%)-5C
MAGNet,0.008909248281270266,4C(31%)-5C
MAGNet,0.008932016557082534,4C(31%)-5C
MAGNet,0.009239242179319263,4C(31%)-5C
MAGNet,0.009817169047892094,4C(31%)-5C
MAGNet,0.009697114815935493,4C(31%)-5C
MAGNet,0.010340688517317176,4C(31%)-5C
MAGNet,0.010260757757350802,4C(31%)-5C
MAGNet,0.01089789834804833,4C(31%)-5C
MAGNet,0.010837833862751722,4C(31%)-5C
MAGNet,0.010970165953040123,4C(31%)-5C
MAGNet,0.011437428183853626,4C(31%)-5C
MAGNet,0.011714148567989469,4C(31%)-5C
MAGNet,0.011946054175496101,4C(31%)-5C
MAGNet,0.011754720006138086,4C(31%)-5C
MAGNet,0.012346009956672788,4C(31%)-5C
MAGNet,0.0122870949562639,4C(31%)-5C
MAGNet,0.012354580219835043,4C(31%)-5C
MAGNet,0.01245820289477706,4C(31%)-5C
MAGNet,0.013312009163200855,4C(31%)-5C
MAGNet,0.012431958690285683,4C(31%)-5C
MAGNet,0.012056652223691344,4C(31%)-5C
MAGNet,0.011608006665483117,4C(31%)-5C
MAGNet,0.01080922456458211,4C(31%)-5C
MAGNet,0.010044328169897199,4C(31%)-5C
MAGNet,0.010116286808624864,4C(31%)-5C
MAGNet,0.008594739018008113,4C(31%)-5C
MAGNet,0.007831762777641416,4C(31%)-5C
MAGNet,0.006941131316125393,4C(31%)-5C
MAGNet,0.006318094674497843,4C(31%)-5C
MAGNet,0.0056715006940066814,4C(31%)-5C
MAGNet,0.005161080276593566,4C(31%)-5C
MAGNet,0.0048866685247048736,4C(31%)-5C
MAGNet,0.00541895511560142,4C(31%)-5C
MAGNet,0.004793623462319374,4C(31%)-5C
MAGNet,0.005712270736694336,4C(31%)-5C
Informer,0.11972637474536896,4C(31%)-5C
Informer,0.11700865812599659,4C(31%)-5C
Informer,0.11758852750062943,4C(31%)-5C
Informer,0.10032043792307377,4C(31%)-5C
Informer,0.08890247717499733,4C(31%)-5C
Informer,0.08564965985715389,4C(31%)-5C
Informer,0.08339798636734486,4C(31%)-5C
Informer,0.0731903538107872,4C(31%)-5C
Informer,0.07177490368485451,4C(31%)-5C
Informer,0.06390047539025545,4C(31%)-5C
Informer,0.04071316123008728,4C(31%)-5C
Informer,0.0302550895139575,4C(31%)-5C
Informer,0.03520391974598169,4C(31%)-5C
Informer,0.027830395381897688,4C(31%)-5C
Informer,0.030537158250808716,4C(31%)-5C
Informer,0.03415361884981394,4C(31%)-5C
Informer,0.032264710403978825,4C(31%)-5C
Informer,0.03771634539589286,4C(31%)-5C
Informer,0.04473644308745861,4C(31%)-5C
Informer,0.029897470027208328,4C(31%)-5C
Informer,0.0354220368899405,4C(31%)-5C
Informer,0.040678723715245724,4C(31%)-5C
Informer,0.03817322663962841,4C(31%)-5C
Informer,0.03879186837002635,4C(31%)-5C
Informer,0.032485153060406446,4C(31%)-5C
Informer,0.03223898960277438,4C(31%)-5C
Informer,0.03664694633334875,4C(31%)-5C
Informer,0.029666234273463488,4C(31%)-5C
Informer,0.03314185794442892,4C(31%)-5C
Informer,0.03495795326307416,4C(31%)-5C
Informer,0.03219604026526213,4C(31%)-5C
Informer,0.03403613809496164,4C(31%)-5C
Informer,0.04143866151571274,4C(31%)-5C
Informer,0.03459012694656849,4C(31%)-5C
Informer,0.036891999654471874,4C(31%)-5C
Informer,0.03633149387314916,4C(31%)-5C
Informer,0.028803665656596422,4C(31%)-5C
Informer,0.03314367262646556,4C(31%)-5C
Informer,0.03319344064220786,4C(31%)-5C
Informer,0.028701252304017544,4C(31%)-5C
Informer,0.03434868063777685,4C(31%)-5C
Informer,0.03502580663189292,4C(31%)-5C
Informer,0.031134319491684437,4C(31%)-5C
Informer,0.035145009867846966,4C(31%)-5C
Informer,0.035829265136271715,4C(31%)-5C
Informer,0.03492333786562085,4C(31%)-5C
Informer,0.036058790516108274,4C(31%)-5C
Informer,0.034404265228658915,4C(31%)-5C
Informer,0.0372974700294435,4C(31%)-5C
Informer,0.039593834429979324,4C(31%)-5C
Informer,0.034225084353238344,4C(31%)-5C
Informer,0.037810174748301506,4C(31%)-5C
Informer,0.0340252579189837,4C(31%)-5C
Informer,0.035564668010920286,4C(31%)-5C
Informer,0.039932314306497574,4C(31%)-5C
Informer,0.04658378195017576,4C(31%)-5C
Informer,0.03374082734808326,4C(31%)-5C
Informer,0.033194418996572495,4C(31%)-5C
Informer,0.03994150925427675,4C(31%)-5C
Informer,0.031516601331532,4C(31%)-5C
Informer,0.03675699746236205,4C(31%)-5C
Informer,0.037674753461033106,4C(31%)-5C
Informer,0.03353141015395522,4C(31%)-5C
Informer,0.036262829788029194,4C(31%)-5C
Informer,0.038604768458753824,4C(31%)-5C
Informer,0.03793786279857159,4C(31%)-5C
Informer,0.04408325534313917,4C(31%)-5C
Informer,0.04339315462857485,4C(31%)-5C
Informer,0.03877549013122916,4C(31%)-5C
Informer,0.040991217363625765,4C(31%)-5C
Informer,0.042928979732096195,4C(31%)-5C
Informer,0.03900025365874171,4C(31%)-5C
Informer,0.044894869439303875,4C(31%)-5C
Informer,0.04664474166929722,4C(31%)-5C
Informer,0.04747758340090513,4C(31%)-5C
Informer,0.0451379818841815,4C(31%)-5C
Informer,0.044348765164613724,4C(31%)-5C
Informer,0.04172361548990011,4C(31%)-5C
Informer,0.04759624972939491,4C(31%)-5C
Informer,0.04360780864953995,4C(31%)-5C
Informer,0.04697586502879858,4C(31%)-5C
Informer,0.04806148260831833,4C(31%)-5C
Informer,0.044927033595740795,4C(31%)-5C
Informer,0.04202406760305166,4C(31%)-5C
Informer,0.04957986902445555,4C(31%)-5C
Informer,0.047657327726483345,4C(31%)-5C
Informer,0.047091344371438026,4C(31%)-5C
Informer,0.04828925523906946,4C(31%)-5C
Informer,0.043503791093826294,4C(31%)-5C
Informer,0.04312606109306216,4C(31%)-5C
Informer,0.05295037291944027,4C(31%)-5C
Informer,0.050436049699783325,4C(31%)-5C
Informer,0.05170939210802317,4C(31%)-5C
Informer,0.052519273944199085,4C(31%)-5C
Informer,0.04544679448008537,4C(31%)-5C
Informer,0.04592248238623142,4C(31%)-5C
Informer,0.059933110140264034,4C(31%)-5C
Informer,0.044263409450650215,4C(31%)-5C
Informer,0.04274735227227211,4C(31%)-5C
Informer,0.04763011448085308,4C(31%)-5C
Informer,0.07250788621604443,4C(31%)-5C
Informer,0.04959973320364952,4C(31%)-5C
Informer,0.056554654613137245,4C(31%)-5C
Informer,0.05477432254701853,4C(31%)-5C
Informer,0.0579964118078351,4C(31%)-5C
Informer,0.05404777731746435,4C(31%)-5C
Informer,0.06420920509845018,4C(31%)-5C
Informer,0.05365926865488291,4C(31%)-5C
Informer,0.058032422326505184,4C(31%)-5C
Informer,0.04564223904162645,4C(31%)-5C
Informer,0.05848109256476164,4C(31%)-5C
Informer,0.054230024106800556,4C(31%)-5C
Informer,0.06465737707912922,4C(31%)-5C
Informer,0.06273891869932413,4C(31%)-5C
Informer,0.06305180583149195,4C(31%)-5C
Informer,0.06285060662776232,4C(31%)-5C
Informer,0.0836762934923172,4C(31%)-5C
Informer,0.0640244148671627,4C(31%)-5C
Informer,0.05903426371514797,4C(31%)-5C
Informer,0.07454761024564505,4C(31%)-5C
Informer,0.05610296130180359,4C(31%)-5C
Informer,0.06888231355696917,4C(31%)-5C
Informer,0.06495437398552895,4C(31%)-5C
Informer,0.06139435525983572,4C(31%)-5C
Informer,0.05649295635521412,4C(31%)-5C
Informer,0.06413747370243073,4C(31%)-5C
Informer,0.05561582650989294,4C(31%)-5C
Informer,0.06525109428912401,4C(31%)-5C
Informer,0.06413656752556562,4C(31%)-5C
Informer,0.0434862831607461,4C(31%)-5C
Informer,0.05826059449464083,4C(31%)-5C
Informer,0.05501276347786188,4C(31%)-5C
Informer,0.05756091047078371,4C(31%)-5C
Informer,0.0575442211702466,4C(31%)-5C
Informer,0.057818617671728134,4C(31%)-5C
Informer,0.06435380131006241,4C(31%)-5C
Informer,0.05745807662606239,4C(31%)-5C
Informer,0.055642192251980305,4C(31%)-5C
Informer,0.04477256163954735,4C(31%)-5C
Informer,0.05779592599719763,4C(31%)-5C
Informer,0.052581324242055416,4C(31%)-5C
Informer,0.052452389150857925,4C(31%)-5C
Informer,0.052243868820369244,4C(31%)-5C
Informer,0.0464000953361392,4C(31%)-5C
Informer,0.05065686348825693,4C(31%)-5C
Informer,0.045473541133105755,4C(31%)-5C
Informer,0.03929847851395607,4C(31%)-5C
Informer,0.04374201502650976,4C(31%)-5C
Informer,0.03924136236310005,4C(31%)-5C
Informer,0.04272329434752464,4C(31%)-5C
Informer,0.040809412486851215,4C(31%)-5C
Informer,0.04482754599303007,4C(31%)-5C
Informer,0.04298005346208811,4C(31%)-5C
Informer,0.03733249520882964,4C(31%)-5C
Informer,0.04006057232618332,4C(31%)-5C
Informer,0.037308170925825834,4C(31%)-5C
Informer,0.04069308936595917,4C(31%)-5C
Informer,0.03589208424091339,4C(31%)-5C
Informer,0.03242531465366483,4C(31%)-5C
Informer,0.037458669394254684,4C(31%)-5C
Informer,0.03541784826666117,4C(31%)-5C
Informer,0.03847208013758063,4C(31%)-5C
Informer,0.03732053376734257,4C(31%)-5C
Informer,0.04637703858315945,4C(31%)-5C
Informer,0.042825723066926,4C(31%)-5C
Informer,0.04269115161150694,4C(31%)-5C
Informer,0.0490408381447196,4C(31%)-5C
Informer,0.032860054168850183,4C(31%)-5C
Informer,0.03582568513229489,4C(31%)-5C
Informer,0.04485749453306198,4C(31%)-5C
Informer,0.03953542560338974,4C(31%)-5C
Informer,0.03714938974007964,4C(31%)-5C
Informer,0.03394667152315378,4C(31%)-5C
Informer,0.030982259660959244,4C(31%)-5C
Informer,0.0331597775220871,4C(31%)-5C
Informer,0.03037285478785634,4C(31%)-5C
Informer,0.03935280907899141,4C(31%)-5C
Informer,0.03285392001271248,4C(31%)-5C
Informer,0.027688249945640564,4C(31%)-5C
Informer,0.029982295352965593,4C(31%)-5C
Informer,0.03306182101368904,4C(31%)-5C
Informer,0.02688437234610319,4C(31%)-5C
Informer,0.03217797726392746,4C(31%)-5C
Informer,0.027715114410966635,4C(31%)-5C
Informer,0.02319606626406312,4C(31%)-5C
Informer,0.035023685079067945,4C(31%)-5C
Informer,0.024252342991530895,4C(31%)-5C
Informer,0.01992619619704783,4C(31%)-5C
Informer,0.024569912813603878,4C(31%)-5C
Informer,0.02687382698059082,4C(31%)-5C
Informer,0.02932628197595477,4C(31%)-5C
Informer,0.027105605229735374,4C(31%)-5C
Informer,0.03429317008703947,4C(31%)-5C
Informer,0.02550129359588027,4C(31%)-5C
Informer,0.020492101088166237,4C(31%)-5C
Informer,0.018198265694081783,4C(31%)-5C
Informer,0.02630666783079505,4C(31%)-5C
Informer,0.025799022521823645,4C(31%)-5C
Informer,0.017035725992172956,4C(31%)-5C
Informer,0.0182765512727201,4C(31%)-5C
Informer,0.018633026396855712,4C(31%)-5C
Informer,0.020086385775357485,4C(31%)-5C
Informer,0.0229790722951293,4C(31%)-5C
Informer,0.021219900343567133,4C(31%)-5C
Informer,0.019835927756503224,4C(31%)-5C
Informer,0.02275116043165326,4C(31%)-5C
Informer,0.02094417531043291,4C(31%)-5C
Informer,0.01798122632317245,4C(31%)-5C
Informer,0.01898861490190029,4C(31%)-5C
Informer,0.022845440078526735,4C(31%)-5C
Informer,0.02269701799377799,4C(31%)-5C
Informer,0.01629656902514398,4C(31%)-5C
Informer,0.01961137750186026,4C(31%)-5C
Informer,0.015834516379982233,4C(31%)-5C
Informer,0.018712644465267658,4C(31%)-5C
Informer,0.020850706845521927,4C(31%)-5C
Informer,0.01952284388244152,4C(31%)-5C
Informer,0.021761771757155657,4C(31%)-5C
Informer,0.01728303381241858,4C(31%)-5C
Informer,0.016299297800287604,4C(31%)-5C
Informer,0.016692555509507656,4C(31%)-5C
Informer,0.016585840843617916,4C(31%)-5C
Informer,0.016547210048884153,4C(31%)-5C
Informer,0.016144075896590948,4C(31%)-5C
Informer,0.01770208263769746,4C(31%)-5C
Informer,0.01685640588402748,4C(31%)-5C
Informer,0.017483113333582878,4C(31%)-5C
Informer,0.021138265263289213,4C(31%)-5C
Informer,0.01974874478764832,4C(31%)-5C
Informer,0.02537589194253087,4C(31%)-5C
Informer,0.01833661738783121,4C(31%)-5C
Informer,0.01737639377824962,4C(31%)-5C
Informer,0.017784791067242622,4C(31%)-5C
Informer,0.018851957051083446,4C(31%)-5C
Informer,0.018717588856816292,4C(31%)-5C
Informer,0.018052171217277646,4C(31%)-5C
Informer,0.019261385081335902,4C(31%)-5C
Informer,0.018017814494669437,4C(31%)-5C
Informer,0.017825314309448004,4C(31%)-5C
Informer,0.018445882014930248,4C(31%)-5C
Informer,0.018217729404568672,4C(31%)-5C
Informer,0.017853407189249992,4C(31%)-5C
Informer,0.018056673929095268,4C(31%)-5C
Informer,0.021477077156305313,4C(31%)-5C
Informer,0.01970903016626835,4C(31%)-5C
Informer,0.019260746892541647,4C(31%)-5C
Informer,0.019603961147367954,4C(31%)-5C
Informer,0.017951687332242727,4C(31%)-5C
Informer,0.018137807492166758,4C(31%)-5C
Informer,0.02331932680681348,4C(31%)-5C
Informer,0.03580728033557534,4C(31%)-5C
Informer,0.030283662490546703,4C(31%)-5C
Informer,0.029092738404870033,4C(31%)-5C
Informer,0.024012066889554262,4C(31%)-5C
Informer,0.025111539289355278,4C(31%)-5C
Informer,0.02781150583177805,4C(31%)-5C
Informer,0.02414395147934556,4C(31%)-5C
Informer,0.02364628342911601,4C(31%)-5C
Informer,0.018870756030082703,4C(31%)-5C
Informer,0.022016866598278284,4C(31%)-5C
Informer,0.025341686327010393,4C(31%)-5C
Informer,0.023944632150232792,4C(31%)-5C
Informer,0.019928584806621075,4C(31%)-5C
Informer,0.020103268325328827,4C(31%)-5C
Informer,0.018564180936664343,4C(31%)-5C
Informer,0.021096156910061836,4C(31%)-5C
Informer,0.01885011652484536,4C(31%)-5C
Informer,0.023609529249370098,4C(31%)-5C
Informer,0.02569639077410102,4C(31%)-5C
Informer,0.02073363959789276,4C(31%)-5C
Informer,0.024963332805782557,4C(31%)-5C
Informer,0.022931594867259264,4C(31%)-5C
Informer,0.019911032170057297,4C(31%)-5C
Informer,0.022560907993465662,4C(31%)-5C
Informer,0.025094132870435715,4C(31%)-5C
Informer,0.024321208242326975,4C(31%)-5C
Informer,0.02380884438753128,4C(31%)-5C
Informer,0.02739545563235879,4C(31%)-5C
Informer,0.028197264298796654,4C(31%)-5C
Informer,0.02965705143287778,4C(31%)-5C
Informer,0.03294880874454975,4C(31%)-5C
Informer,0.023022029548883438,4C(31%)-5C
Informer,0.021529422141611576,4C(31%)-5C
Informer,0.020408617332577705,4C(31%)-5C
Informer,0.02105722250416875,4C(31%)-5C
Informer,0.028912109788507223,4C(31%)-5C
Informer,0.02327909879386425,4C(31%)-5C
Informer,0.02546378504484892,4C(31%)-5C
Informer,0.030157211702317,4C(31%)-5C
Informer,0.024480958469212055,4C(31%)-5C
Informer,0.030109942890703678,4C(31%)-5C
Informer,0.03444780595600605,4C(31%)-5C
Informer,0.025733049027621746,4C(31%)-5C
Informer,0.031272883992642164,4C(31%)-5C
Informer,0.028890942689031363,4C(31%)-5C
Informer,0.03178746160119772,4C(31%)-5C
Informer,0.031028099358081818,4C(31%)-5C
Informer,0.02763783885166049,4C(31%)-5C
Informer,0.02868388220667839,4C(31%)-5C
Informer,0.032509464770555496,4C(31%)-5C
Informer,0.03258277289569378,4C(31%)-5C
Informer,0.032687426544725895,4C(31%)-5C
Informer,0.03093077288940549,4C(31%)-5C
Informer,0.03499964065849781,4C(31%)-5C
Informer,0.03316119592636824,4C(31%)-5C
Informer,0.03193041030317545,4C(31%)-5C
Informer,0.03765478916466236,4C(31%)-5C
Informer,0.0313920290209353,4C(31%)-5C
Informer,0.029614645056426525,4C(31%)-5C
Informer,0.032450970727950335,4C(31%)-5C
Informer,0.03291718754917383,4C(31%)-5C
Informer,0.03221648745238781,4C(31%)-5C
Informer,0.03188734548166394,4C(31%)-5C
Informer,0.027900964487344027,4C(31%)-5C
Informer,0.03398275375366211,4C(31%)-5C
Informer,0.035294923931360245,4C(31%)-5C
Informer,0.02895305957645178,4C(31%)-5C
Informer,0.03291944833472371,4C(31%)-5C
Informer,0.03060757927596569,4C(31%)-5C
Informer,0.03251286596059799,4C(31%)-5C
Informer,0.030168825294822454,4C(31%)-5C
Informer,0.026207609102129936,4C(31%)-5C
Informer,0.035456945188343525,4C(31%)-5C
Informer,0.0339059354737401,4C(31%)-5C
Informer,0.029480090364813805,4C(31%)-5C
Informer,0.036455764435231686,4C(31%)-5C
Informer,0.029172749258577824,4C(31%)-5C
Informer,0.036798903718590736,4C(31%)-5C
Informer,0.035852654837071896,4C(31%)-5C
Informer,0.033111536875367165,4C(31%)-5C
Informer,0.029197751078754663,4C(31%)-5C
Informer,0.034645712934434414,4C(31%)-5C
Informer,0.03521323762834072,4C(31%)-5C
Informer,0.03601375315338373,4C(31%)-5C
Informer,0.03512095380574465,4C(31%)-5C
Informer,0.034366085194051266,4C(31%)-5C
Informer,0.031793960370123386,4C(31%)-5C
Informer,0.030754273291677237,4C(31%)-5C
Informer,0.03391797002404928,4C(31%)-5C
Informer,0.035109552554786205,4C(31%)-5C
Informer,0.03078750567510724,4C(31%)-5C
Informer,0.03156228782609105,4C(31%)-5C
Informer,0.03247391991317272,4C(31%)-5C
Informer,0.03015076881274581,4C(31%)-5C
Informer,0.02838681498542428,4C(31%)-5C
Informer,0.03118595201522112,4C(31%)-5C
Informer,0.029843422584235668,4C(31%)-5C
Informer,0.03114684298634529,4C(31%)-5C
Informer,0.03227285761386156,4C(31%)-5C
Informer,0.03261737618595362,4C(31%)-5C
Informer,0.03423686698079109,4C(31%)-5C
Informer,0.028507112059742212,4C(31%)-5C
Informer,0.03238143119961023,4C(31%)-5C
Informer,0.029592583887279034,4C(31%)-5C
Informer,0.03323986940085888,4C(31%)-5C
Informer,0.02757929777726531,4C(31%)-5C
Informer,0.03024162445217371,4C(31%)-5C
Informer,0.02880842611193657,4C(31%)-5C
Informer,0.02552767377346754,4C(31%)-5C
Informer,0.029627437703311443,4C(31%)-5C
Informer,0.028424489311873913,4C(31%)-5C
Informer,0.029142761137336493,4C(31%)-5C
Informer,0.029880722984671593,4C(31%)-5C
Informer,0.021948495879769325,4C(31%)-5C
Informer,0.024326179176568985,4C(31%)-5C
Informer,0.024556640069931746,4C(31%)-5C
Informer,0.02544499048963189,4C(31%)-5C
Informer,0.03240441624075174,4C(31%)-5C
Informer,0.028172223828732967,4C(31%)-5C
Informer,0.022396667394787073,4C(31%)-5C
Informer,0.02605738304555416,4C(31%)-5C
Informer,0.02342224447056651,4C(31%)-5C
Informer,0.030589415691792965,4C(31%)-5C
Informer,0.022474750876426697,4C(31%)-5C
Informer,0.02434609830379486,4C(31%)-5C
Informer,0.027645232621580362,4C(31%)-5C
Informer,0.020291140768676996,4C(31%)-5C
Informer,0.027709222864359617,4C(31%)-5C
Informer,0.026894334703683853,4C(31%)-5C
Informer,0.02112784842029214,4C(31%)-5C
Informer,0.021228899713605642,4C(31%)-5C
Informer,0.021564442198723555,4C(31%)-5C
Informer,0.022836217191070318,4C(31%)-5C
Informer,0.02151346718892455,4C(31%)-5C
Informer,0.021956772077828646,4C(31%)-5C
Informer,0.022847924381494522,4C(31%)-5C
Informer,0.022933482192456722,4C(31%)-5C
Informer,0.02009793696925044,4C(31%)-5C
Informer,0.020145996008068323,4C(31%)-5C
Informer,0.02041127672418952,4C(31%)-5C
Informer,0.02328822808340192,4C(31%)-5C
Informer,0.025699330493807793,4C(31%)-5C
Informer,0.021896326448768377,4C(31%)-5C
Informer,0.022246865089982748,4C(31%)-5C
Informer,0.021227401681244373,4C(31%)-5C
Informer,0.022184007801115513,4C(31%)-5C
Informer,0.02321719191968441,4C(31%)-5C
Informer,0.02103009633719921,4C(31%)-5C
Informer,0.020970372948795557,4C(31%)-5C
Informer,0.021659131161868572,4C(31%)-5C
Informer,0.02248140098527074,4C(31%)-5C
Informer,0.023330971132963896,4C(31%)-5C
Informer,0.021345383021980524,4C(31%)-5C
Informer,0.021343633998185396,4C(31%)-5C
Informer,0.02165780635550618,4C(31%)-5C
Informer,0.021425523329526186,4C(31%)-5C
Informer,0.02181507693603635,4C(31%)-5C
Informer,0.022410344798117876,4C(31%)-5C
Informer,0.021849520970135927,4C(31%)-5C
Informer,0.021944369189441204,4C(31%)-5C
Informer,0.022059165872633457,4C(31%)-5C
Informer,0.022125491872429848,4C(31%)-5C
Informer,0.022092446219176054,4C(31%)-5C
Informer,0.022619204595685005,4C(31%)-5C
Informer,0.023031834047287703,4C(31%)-5C
Informer,0.0233120983466506,4C(31%)-5C
Informer,0.022745043970644474,4C(31%)-5C
Informer,0.024057083297520876,4C(31%)-5C
Informer,0.02456779545173049,4C(31%)-5C
Informer,0.025157388765364885,4C(31%)-5C
Informer,0.025643085595220327,4C(31%)-5C
Informer,0.02722015604376793,4C(31%)-5C
Informer,0.026755318511277437,4C(31%)-5C
Informer,0.027862713672220707,4C(31%)-5C
Informer,0.02957000955939293,4C(31%)-5C
Informer,0.029606460127979517,4C(31%)-5C
Informer,0.03028696496039629,4C(31%)-5C
Informer,0.03168769087642431,4C(31%)-5C
Informer,0.03274771850556135,4C(31%)-5C
Informer,0.03411385556682944,4C(31%)-5C
Informer,0.0351102389395237,4C(31%)-5C
Informer,0.03648764081299305,4C(31%)-5C
Informer,0.037890881299972534,4C(31%)-5C
Informer,0.03878780407831073,4C(31%)-5C
Informer,0.03996390104293823,4C(31%)-5C
MAGNet,0.07246244885027409,6C(31%)-4.25C
MAGNet,0.07620903942734003,6C(31%)-4.25C
MAGNet,0.059633076190948486,6C(31%)-4.25C
MAGNet,0.04202888160943985,6C(31%)-4.25C
MAGNet,0.03446964314207435,6C(31%)-4.25C
MAGNet,0.03777642780914903,6C(31%)-4.25C
MAGNet,0.039603717625141144,6C(31%)-4.25C
MAGNet,0.036433817353099585,6C(31%)-4.25C
MAGNet,0.042748081497848034,6C(31%)-4.25C
MAGNet,0.03356112912297249,6C(31%)-4.25C
MAGNet,0.029807107523083687,6C(31%)-4.25C
MAGNet,0.028366102371364832,6C(31%)-4.25C
MAGNet,0.02716007037088275,6C(31%)-4.25C
MAGNet,0.027866733726114035,6C(31%)-4.25C
MAGNet,0.03002526517957449,6C(31%)-4.25C
MAGNet,0.02912010718137026,6C(31%)-4.25C
MAGNet,0.02992056403309107,6C(31%)-4.25C
MAGNet,0.03543185396119952,6C(31%)-4.25C
MAGNet,0.03307961579412222,6C(31%)-4.25C
MAGNet,0.033285228069871664,6C(31%)-4.25C
MAGNet,0.02863649372011423,6C(31%)-4.25C
MAGNet,0.02963230898603797,6C(31%)-4.25C
MAGNet,0.03571564704179764,6C(31%)-4.25C
MAGNet,0.034912658389657736,6C(31%)-4.25C
MAGNet,0.03298075683414936,6C(31%)-4.25C
MAGNet,0.030050793197005987,6C(31%)-4.25C
MAGNet,0.030391146894544363,6C(31%)-4.25C
MAGNet,0.027139543555676937,6C(31%)-4.25C
MAGNet,0.03234898252412677,6C(31%)-4.25C
MAGNet,0.02865533297881484,6C(31%)-4.25C
MAGNet,0.030086104292422533,6C(31%)-4.25C
