,rmse,Conditions
MAGNet,0.02121247025206685,CY25-025
MAGNet,0.021733909146860242,CY25-025
MAGNet,0.017748933285474777,CY25-025
MAGNet,0.016642955830320716,CY25-025
MAGNet,0.014298376627266407,CY25-025
MAGNet,0.01663775648921728,CY25-025
MAGNet,0.029233574867248535,CY25-025
MAGNet,0.16122612729668617,CY35-05
MAGNet,0.15418510511517525,CY35-05
MAGNet,0.1654573529958725,CY35-05
MAGNet,0.05654123891144991,CY35-05
MAGNet,0.05206495802849531,CY35-05
MAGNet,0.04356192797422409,CY35-05
MAGNet,0.034803071059286594,CY35-05
MAGNet,0.030901055317372084,CY35-05
MAGNet,0.03034941153600812,CY35-05
MAGNet,0.032063070219010115,CY35-05
MAGNet,0.035273052752017975,CY35-05
MAGNet,0.038749080151319504,CY35-05
MAGNet,0.04126914171501994,CY35-05
MAGNet,0.04385870881378651,CY35-05
MAGNet,0.04648453462868929,CY35-05
MAGNet,0.04908336093649268,CY35-05
MAGNet,0.048596675042063,CY35-05
MAGNet,0.04804962733760476,CY35-05
MAGNet,0.049659129697829485,CY35-05
MAGNet,0.05346809374168515,CY35-05
MAGNet,0.05472610145807266,CY35-05
MAGNet,0.056743327528238297,CY35-05
MAGNet,0.052908001001924276,CY35-05
MAGNet,0.053191769402474165,CY35-05
MAGNet,0.05323909409344196,CY35-05
MAGNet,0.053504960145801306,CY35-05
MAGNet,0.052581156603991985,CY35-05
MAGNet,0.04924523737281561,CY35-05
MAGNet,0.050090517150238156,CY35-05
MAGNet,0.04771743039600551,CY35-05
MAGNet,0.047835961915552616,CY35-05
MAGNet,0.04774215118959546,CY35-05
MAGNet,0.04799190838821232,CY35-05
MAGNet,0.04853572929278016,CY35-05
MAGNet,0.04352105688303709,CY35-05
MAGNet,0.04638911713846028,CY35-05
MAGNet,0.04217715351842344,CY35-05
MAGNet,0.04240207956172526,CY35-05
MAGNet,0.04534917930141091,CY35-05
MAGNet,0.040589389856904745,CY35-05
MAGNet,0.039692462189123034,CY35-05
MAGNet,0.038648518500849605,CY35-05
MAGNet,0.03663645149208605,CY35-05
MAGNet,0.03595204115845263,CY35-05
MAGNet,0.03572373790666461,CY35-05
MAGNet,0.03513987851329148,CY35-05
MAGNet,0.03336981381289661,CY35-05
MAGNet,0.03385159047320485,CY35-05
MAGNet,0.033084095222875476,CY35-05
MAGNet,0.033114330377429724,CY35-05
MAGNet,0.0304702608846128,CY35-05
MAGNet,0.03227681037969887,CY35-05
MAGNet,0.03169326367788017,CY35-05
MAGNet,0.031396006466820836,CY35-05
MAGNet,0.03019214258529246,CY35-05
MAGNet,0.028808300849050283,CY35-05
MAGNet,0.029826604994013906,CY35-05
MAGNet,0.02936761314049363,CY35-05
MAGNet,0.02635542070493102,CY35-05
MAGNet,0.02992711099795997,CY35-05
MAGNet,0.027746227802708745,CY35-05
MAGNet,0.030264426255598664,CY35-05
MAGNet,0.029038611333817244,CY35-05
MAGNet,0.02540961094200611,CY35-05
MAGNet,0.027677700156345963,CY35-05
MAGNet,0.025717366952449083,CY35-05
MAGNet,0.025672028306871653,CY35-05
MAGNet,0.022597366478294134,CY35-05
MAGNet,0.021836135536432266,CY35-05
MAGNet,0.021697447635233402,CY35-05
MAGNet,0.019833422265946865,CY35-05
MAGNet,0.021878576837480068,CY35-05
MAGNet,0.022680708207190037,CY35-05
MAGNet,0.019239317625761032,CY35-05
MAGNet,0.019403026439249516,CY35-05
MAGNet,0.018946354277431965,CY35-05
MAGNet,0.020176016725599766,CY35-05
MAGNet,0.021691731177270412,CY35-05
MAGNet,0.020442075561732054,CY35-05
MAGNet,0.0198932490311563,CY35-05
MAGNet,0.019109386950731277,CY35-05
MAGNet,0.01863031182438135,CY35-05
MAGNet,0.020683675538748503,CY35-05
MAGNet,0.0200266158208251,CY35-05
MAGNet,0.020402126479893923,CY35-05
MAGNet,0.018747144378721714,CY35-05
MAGNet,0.01838564593344927,CY35-05
MAGNet,0.018259497359395027,CY35-05
MAGNet,0.018013575114309788,CY35-05
MAGNet,0.018197717145085335,CY35-05
MAGNet,0.018086105585098267,CY35-05
MAGNet,0.018343672156333923,CY35-05
MAGNet,0.018478442914783955,CY35-05
MAGNet,0.02111328300088644,CY35-05
MAGNet,0.019120274111628532,CY35-05
MAGNet,0.01933195348829031,CY35-05
MAGNet,0.018840224482119083,CY35-05
MAGNet,0.01871520560234785,CY35-05
MAGNet,0.0215284563601017,CY35-05
MAGNet,0.018967910669744015,CY35-05
MAGNet,0.021191932260990143,CY35-05
MAGNet,0.02010137215256691,CY35-05
MAGNet,0.02125881053507328,CY35-05
MAGNet,0.020866759121418,CY35-05
MAGNet,0.01992831937968731,CY35-05
MAGNet,0.021827608346939087,CY35-05
MAGNet,0.025217530317604542,CY35-05
MAGNet,0.021653602831065655,CY35-05
MAGNet,0.021168485283851624,CY35-05
MAGNet,0.02248843014240265,CY35-05
MAGNet,0.022165274247527122,CY35-05
MAGNet,0.024460929445922375,CY35-05
MAGNet,0.021627155132591724,CY35-05
MAGNet,0.022175783291459084,CY35-05
MAGNet,0.020450555719435215,CY35-05
MAGNet,0.02318483404815197,CY35-05
MAGNet,0.022976058535277843,CY35-05
MAGNet,0.023446750827133656,CY35-05
MAGNet,0.0269159572198987,CY35-05
MAGNet,0.025124420411884785,CY35-05
MAGNet,0.024108707904815674,CY35-05
MAGNet,0.028675954788923264,CY35-05
MAGNet,0.024157792329788208,CY35-05
MAGNet,0.024404756724834442,CY35-05
MAGNet,0.02644265629351139,CY35-05
MAGNet,0.026693797670304775,CY35-05
MAGNet,0.027660665102303028,CY35-05
MAGNet,0.025341961532831192,CY35-05
MAGNet,0.026043717749416828,CY35-05
MAGNet,0.02394022699445486,CY35-05
MAGNet,0.023385057225823402,CY35-05
MAGNet,0.02459564618766308,CY35-05
MAGNet,0.024043066427111626,CY35-05
MAGNet,0.025247194804251194,CY35-05
MAGNet,0.026123532094061375,CY35-05
MAGNet,0.025891000404953957,CY35-05
MAGNet,0.026886717416346073,CY35-05
MAGNet,0.02156464010477066,CY35-05
MAGNet,0.022291756235063076,CY35-05
MAGNet,0.02537090051919222,CY35-05
MAGNet,0.024782615713775158,CY35-05
MAGNet,0.022282717749476433,CY35-05
MAGNet,0.02231685910373926,CY35-05
MAGNet,0.024146748706698418,CY35-05
MAGNet,0.023067072965204716,CY35-05
MAGNet,0.022243650630116463,CY35-05
MAGNet,0.02255227416753769,CY35-05
MAGNet,0.022088012658059597,CY35-05
MAGNet,0.02434524241834879,CY35-05
MAGNet,0.023800864815711975,CY35-05
MAGNet,0.022348294965922832,CY35-05
MAGNet,0.022728522308170795,CY35-05
MAGNet,0.0224708067253232,CY35-05
MAGNet,0.021615504287183285,CY35-05
MAGNet,0.020909075625240803,CY35-05
MAGNet,0.020750708878040314,CY35-05
MAGNet,0.02253777254372835,CY35-05
MAGNet,0.0207216814160347,CY35-05
MAGNet,0.02187866624444723,CY35-05
MAGNet,0.020224351435899734,CY35-05
MAGNet,0.019818393513560295,CY35-05
MAGNet,0.020093373954296112,CY35-05
MAGNet,0.02115977182984352,CY35-05
MAGNet,0.022559561766684055,CY35-05
MAGNet,0.020366997458040714,CY35-05
MAGNet,0.01859307289123535,CY35-05
MAGNet,0.01846892759203911,CY35-05
MAGNet,0.021035426296293736,CY35-05
MAGNet,0.020816662348806858,CY35-05
MAGNet,0.022431759163737297,CY35-05
MAGNet,0.01890181005001068,CY35-05
MAGNet,0.019617950543761253,CY35-05
MAGNet,0.017938305623829365,CY35-05
MAGNet,0.018363064154982567,CY35-05
MAGNet,0.019124983809888363,CY35-05
MAGNet,0.019819017499685287,CY35-05
MAGNet,0.018179711885750294,CY35-05
MAGNet,0.018605155870318413,CY35-05
MAGNet,0.018754813820123672,CY35-05
MAGNet,0.01844250224530697,CY35-05
MAGNet,0.018790939822793007,CY35-05
MAGNet,0.018037308007478714,CY35-05
MAGNet,0.018891816027462482,CY35-05
MAGNet,0.018596230074763298,CY35-05
MAGNet,0.01837675552815199,CY35-05
MAGNet,0.01837163046002388,CY35-05
MAGNet,0.018980255350470543,CY35-05
MAGNet,0.01873650774359703,CY35-05
MAGNet,0.0186699191108346,CY35-05
MAGNet,0.0188329154625535,CY35-05
MAGNet,0.018727701157331467,CY35-05
MAGNet,0.01885922532528639,CY35-05
MAGNet,0.019177721813321114,CY35-05
MAGNet,0.018854777328670025,CY35-05
MAGNet,0.019137968309223652,CY35-05
MAGNet,0.019001063890755177,CY35-05
MAGNet,0.019081732258200645,CY35-05
MAGNet,0.018791010603308678,CY35-05
MAGNet,0.018867136910557747,CY35-05
MAGNet,0.019330340437591076,CY35-05
MAGNet,0.019347731955349445,CY35-05
MAGNet,0.019320210441946983,CY35-05
MAGNet,0.019268729723989964,CY35-05
MAGNet,0.019218809902668,CY35-05
MAGNet,0.020345009863376617,CY35-05
MAGNet,0.01970457285642624,CY35-05
MAGNet,0.020428279880434275,CY35-05
MAGNet,0.02036566101014614,CY35-05
MAGNet,0.01998735871165991,CY35-05
MAGNet,0.020191269926726818,CY35-05
MAGNet,0.02035417314618826,CY35-05
MAGNet,0.02100255899131298,CY35-05
MAGNet,0.021246984601020813,CY35-05
MAGNet,0.02156176557764411,CY35-05
MAGNet,0.021878046449273825,CY35-05
MAGNet,0.02137882960960269,CY35-05
MAGNet,0.023060086648911238,CY35-05
MAGNet,0.021783011499792337,CY35-05
MAGNet,0.02149825170636177,CY35-05
MAGNet,0.021746505983173847,CY35-05
MAGNet,0.022006778046488762,CY35-05
MAGNet,0.02239836845546961,CY35-05
MAGNet,0.022266414016485214,CY35-05
MAGNet,0.022913462948054075,CY35-05
MAGNet,0.022838192991912365,CY35-05
MAGNet,0.02293440466746688,CY35-05
MAGNet,0.02330057928338647,CY35-05
MAGNet,0.02416902920231223,CY35-05
MAGNet,0.023692685179412365,CY35-05
MAGNet,0.024124515242874622,CY35-05
MAGNet,0.024510172195732594,CY35-05
MAGNet,0.02472780831158161,CY35-05
MAGNet,0.02522261394187808,CY35-05
MAGNet,0.025660075712949038,CY35-05
MAGNet,0.02603447949513793,CY35-05
MAGNet,0.02630683360621333,CY35-05
MAGNet,0.026181028224527836,CY35-05
MAGNet,0.02685505710542202,CY35-05
MAGNet,0.027372092939913273,CY35-05
MAGNet,0.0273882569745183,CY35-05
MAGNet,0.027789923828095198,CY35-05
MAGNet,0.028231563046574593,CY35-05
MAGNet,0.028134361375123262,CY35-05
MAGNet,0.028206906281411648,CY35-05
MAGNet,0.028061330318450928,CY35-05
MAGNet,0.027808186132460833,CY35-05
MAGNet,0.027139317709952593,CY35-05
MAGNet,0.026598358061164618,CY35-05
MAGNet,0.026791362091898918,CY35-05
MAGNet,0.026073756627738476,CY35-05
MAGNet,0.025350392796099186,CY35-05
MAGNet,0.025867970660328865,CY35-05
MAGNet,0.025694451294839382,CY35-05
MAGNet,0.02590021165087819,CY35-05
MAGNet,0.025746094528585672,CY35-05
MAGNet,0.025584133807569742,CY35-05
MAGNet,0.025480758398771286,CY35-05
MAGNet,0.024820056278258562,CY35-05
MAGNet,0.02487956453114748,CY35-05
MAGNet,0.025014526676386595,CY35-05
MAGNet,0.02500892337411642,CY35-05
MAGNet,0.025767975486814976,CY35-05
MAGNet,0.025702569633722305,CY35-05
MAGNet,0.025075055193156004,CY35-05
MAGNet,0.025045440532267094,CY35-05
MAGNet,0.025125027634203434,CY35-05
MAGNet,0.02645291993394494,CY35-05
MAGNet,0.027057481463998556,CY35-05
MAGNet,0.026104561518877745,CY35-05
MAGNet,0.025851516984403133,CY35-05
MAGNet,0.025585224851965904,CY35-05
MAGNet,0.02578200912103057,CY35-05
MAGNet,0.026714316103607416,CY35-05
MAGNet,0.025987315457314253,CY35-05
MAGNet,0.026688340585678816,CY35-05
MAGNet,0.02650187211111188,CY35-05
MAGNet,0.02694329433143139,CY35-05
MAGNet,0.027345644310116768,CY35-05
MAGNet,0.02757660672068596,CY35-05
MAGNet,0.028193403966724873,CY35-05
MAGNet,0.028815465979278088,CY35-05
MAGNet,0.029130279552191496,CY35-05
MAGNet,0.0294407163746655,CY35-05
MAGNet,0.029457328375428915,CY35-05
MAGNet,0.028676833491772413,CY35-05
MAGNet,0.02843441814184189,CY35-05
MAGNet,0.02871303865686059,CY35-05
MAGNet,0.028399981558322906,CY35-05
MAGNet,0.027959735598415136,CY35-05
MAGNet,0.02716433024033904,CY35-05
MAGNet,0.027611082885414362,CY35-05
MAGNet,0.027519688941538334,CY35-05
MAGNet,0.027433664072304964,CY35-05
MAGNet,0.026925984770059586,CY35-05
MAGNet,0.026852534152567387,CY35-05
MAGNet,0.02609759708866477,CY35-05
MAGNet,0.026060072239488363,CY35-05
MAGNet,0.0264911912381649,CY35-05
MAGNet,0.02639934793114662,CY35-05
MAGNet,0.026487719733268023,CY35-05
MAGNet,0.026011475827544928,CY35-05
MAGNet,0.026153776794672012,CY35-05
MAGNet,0.026412832085043192,CY35-05
MAGNet,0.02658820291981101,CY35-05
MAGNet,0.026940937153995037,CY35-05
MAGNet,0.0275184391066432,CY35-05
MAGNet,0.02759497333317995,CY35-05
MAGNet,0.02810738468542695,CY35-05
MAGNet,0.02819493319839239,CY35-05
MAGNet,0.028192969970405102,CY35-05
MAGNet,0.02848515985533595,CY35-05
MAGNet,0.028734835796058178,CY35-05
MAGNet,0.02962516527622938,CY35-05
MAGNet,0.03017794620245695,CY35-05
MAGNet,0.030535027850419283,CY35-05
MAGNet,0.031052167061716318,CY35-05
MAGNet,0.03188647283241153,CY35-05
MAGNet,0.032028181944042444,CY35-05
MAGNet,0.032081558369100094,CY35-05
MAGNet,0.03208636865019798,CY35-05
MAGNet,0.032338918186724186,CY35-05
MAGNet,0.03338033799082041,CY35-05
MAGNet,0.03375053685158491,CY35-05
MAGNet,0.034171583130955696,CY35-05
MAGNet,0.03384016593918204,CY35-05
MAGNet,0.03297020401805639,CY35-05
MAGNet,0.03258575778454542,CY35-05
MAGNet,0.03233443619683385,CY35-05
MAGNet,0.03208314999938011,CY35-05
MAGNet,0.03138004615902901,CY35-05
MAGNet,0.031144053675234318,CY35-05
MAGNet,0.030620574485510588,CY35-05
MAGNet,0.030980941839516163,CY35-05
MAGNet,0.030950653832405806,CY35-05
MAGNet,0.031086232513189316,CY35-05
MAGNet,0.030696737114340067,CY35-05
MAGNet,0.029940857086330652,CY35-05
MAGNet,0.02934587048366666,CY35-05
MAGNet,0.028848534915596247,CY35-05
MAGNet,0.02909686230123043,CY35-05
MAGNet,0.028572849929332733,CY35-05
MAGNet,0.02906970353797078,CY35-05
MAGNet,0.02864599321037531,CY35-05
MAGNet,0.028456086292862892,CY35-05
MAGNet,0.027169948909431696,CY35-05
MAGNet,0.027179446071386337,CY35-05
MAGNet,0.02724450919777155,CY35-05
MAGNet,0.026504062581807375,CY35-05
MAGNet,0.02679572580382228,CY35-05
MAGNet,0.02632755832746625,CY35-05
MAGNet,0.025895707309246063,CY35-05
MAGNet,0.02561404649168253,CY35-05
MAGNet,0.025738181546330452,CY35-05
MAGNet,0.025043657515197992,CY35-05
MAGNet,0.024569804314523935,CY35-05
MAGNet,0.024364331737160683,CY35-05
MAGNet,0.02365044876933098,CY35-05
MAGNet,0.02262287214398384,CY35-05
MAGNet,0.02326906891539693,CY35-05
MAGNet,0.022030458319932222,CY35-05
MAGNet,0.022282989928498864,CY35-05
MAGNet,0.02252447186037898,CY35-05
MAGNet,0.02032063785009086,CY35-05
MAGNet,0.019222110509872437,CY35-05
MAGNet,0.018743898021057248,CY35-05
MAGNet,0.017847366631031036,CY35-05
MAGNet,0.017772975144907832,CY35-05
MAGNet,0.016365556977689266,CY35-05
MAGNet,0.015924110542982817,CY35-05
MAGNet,0.01505286991596222,CY35-05
MAGNet,0.01483443146571517,CY35-05
MAGNet,0.014024762902408838,CY35-05
MAGNet,0.014330186182633042,CY35-05
MAGNet,0.014757526107132435,CY35-05
MAGNet,0.013013345887884498,CY35-05
MAGNet,0.013006242690607905,CY35-05
MAGNet,0.013118226313963532,CY35-05
MAGNet,0.012395713478326797,CY35-05
MAGNet,0.012304882053285837,CY35-05
MAGNet,0.012509157881140709,CY35-05
MAGNet,0.012878912966698408,CY35-05
MAGNet,0.013304725522175431,CY35-05
MAGNet,0.01246353960596025,CY35-05
MAGNet,0.012208953965455294,CY35-05
MAGNet,0.011637529823929071,CY35-05
MAGNet,0.011483337264508009,CY35-05
MAGNet,0.011563384905457497,CY35-05
MAGNet,0.011469078017398715,CY35-05
MAGNet,0.011896976502612233,CY35-05
MAGNet,0.010006536729633808,CY35-05
MAGNet,0.010076336562633514,CY35-05
MAGNet,0.011551419971510768,CY35-05
MAGNet,0.013051629066467285,CY35-05
Informer,0.13992146961390972,CY25-1
Informer,0.1303780023008585,CY25-1
Informer,0.11763391457498074,CY25-1
Informer,0.10658412426710129,CY25-1
Informer,0.09749832935631275,CY25-1
Informer,0.09340450912714005,CY25-1
Informer,0.09344169031828642,CY25-1
Informer,0.09842597134411335,CY25-1
Informer,0.10963167157024145,CY25-1
Informer,0.1278553009033203,CY25-1
Informer,0.32052141427993774,CY25-1
Informer,0.3171987310051918,CY25-1
Informer,0.30739421397447586,CY25-1
Informer,0.22633445635437965,CY25-1
Informer,0.18644193187355995,CY25-1
Informer,0.16014897264540195,CY25-1
Informer,0.15779874846339226,CY25-1
Informer,0.156707301735878,CY25-1
Informer,0.14225627481937408,CY25-1
Informer,0.12184881046414375,CY25-1
Informer,0.11252491362392902,CY25-1
Informer,0.10884106904268265,CY25-1
Informer,0.11482288222759962,CY25-1
Informer,0.13198178354650736,CY25-1
Informer,0.16454529762268066,CY25-1
Informer,0.06215334590524435,CY25-05
Informer,0.05908717401325703,CY25-05
Informer,0.05896856728941202,CY25-05
Informer,0.06390521675348282,CY25-05
Informer,0.06835977267473936,CY25-05
Informer,0.07237961143255234,CY25-05
Informer,0.07622851990163326,CY25-05
Informer,0.08158200979232788,CY25-05
Informer,0.08053564094007015,CY25-05
Informer,0.0736903976649046,CY25-05
Informer,0.07001813221722841,CY25-05
Informer,0.07137238141149282,CY25-05
Informer,0.06871388293802738,CY25-05
Informer,0.0683582341298461,CY25-05
Informer,0.06750639621168375,CY25-05
Informer,0.07049869652837515,CY25-05
Informer,0.06740030366927385,CY25-05
Informer,0.06674871407449245,CY25-05
Informer,0.0678675165399909,CY25-05
Informer,0.06845029070973396,CY25-05
Informer,0.06859620939940214,CY25-05
Informer,0.06933950539678335,CY25-05
Informer,0.06957871746271849,CY25-05
Informer,0.07020052429288626,CY25-05
Informer,0.07119635492563248,CY25-05
Informer,0.07229213044047356,CY25-05
Informer,0.07268933206796646,CY25-05
Informer,0.07410627789795399,CY25-05
Informer,0.07502012886106968,CY25-05
Informer,0.07477417029440403,CY25-05
Informer,0.07700374908745289,CY25-05
Informer,0.07596407644450665,CY25-05
Informer,0.07687580026686192,CY25-05
Informer,0.07875987887382507,CY25-05
Informer,0.07867367751896381,CY25-05
Informer,0.07984786853194237,CY25-05
Informer,0.07970836199820042,CY25-05
Informer,0.08225162699818611,CY25-05
Informer,0.0837697684764862,CY25-05
Informer,0.08466819673776627,CY25-05
Informer,0.0837891735136509,CY25-05
Informer,0.08368580788373947,CY25-05
Informer,0.08498641476035118,CY25-05
Informer,0.08510121330618858,CY25-05
Informer,0.08378987200558186,CY25-05
Informer,0.08383030071854591,CY25-05
Informer,0.0850662849843502,CY25-05
Informer,0.08795668929815292,CY25-05
Informer,0.0873708687722683,CY25-05
Informer,0.0934839490801096,CY25-05
Informer,0.09344857931137085,CY25-05
Informer,0.09821047633886337,CY25-05
Informer,0.10019522346556187,CY25-05
Informer,0.09687704406678677,CY25-05
Informer,0.0944321658462286,CY25-05
Informer,0.09259180165827274,CY25-05
Informer,0.09705882146954536,CY25-05
Informer,0.09810339100658894,CY25-05
Informer,0.09358730912208557,CY25-05
Informer,0.09227679669857025,CY25-05
Informer,0.0933460220694542,CY25-05
Informer,0.0956087876111269,CY25-05
Informer,0.0963063444942236,CY25-05
Informer,0.09289935603737831,CY25-05
Informer,0.09216808900237083,CY25-05
Informer,0.09004486724734306,CY25-05
Informer,0.08796661160886288,CY25-05
Informer,0.08717591501772404,CY25-05
Informer,0.0879783071577549,CY25-05
Informer,0.08677300624549389,CY25-05
Informer,0.08738286420702934,CY25-05
Informer,0.09030910767614841,CY25-05
Informer,0.08993572741746902,CY25-05
Informer,0.09205792285501957,CY25-05
Informer,0.09215236268937588,CY25-05
Informer,0.09713820926845074,CY25-05
Informer,0.09523682110011578,CY25-05
Informer,0.10046776197850704,CY25-05
Informer,0.09901746921241283,CY25-05
Informer,0.10764708928763866,CY25-05
Informer,0.10153539292514324,CY25-05
Informer,0.10190735198557377,CY25-05
Informer,0.10530626960098743,CY25-05
Informer,0.10750127397477627,CY25-05
Informer,0.10742133110761642,CY25-05
Informer,0.11080882512032986,CY25-05
Informer,0.11348900385200977,CY25-05
Informer,0.11279533058404922,CY25-05
Informer,0.11414416320621967,CY25-05
Informer,0.11677776463329792,CY25-05
Informer,0.11686990410089493,CY25-05
Informer,0.11549990251660347,CY25-05
Informer,0.10774446092545986,CY25-05
Informer,0.10332054831087589,CY25-05
Informer,0.0947654377669096,CY25-05
Informer,0.08514297194778919,CY25-05
Informer,0.07586152479052544,CY25-05
Informer,0.07220118213444948,CY25-05
Informer,0.06904840003699064,CY25-05
Informer,0.0667695440351963,CY25-05
Informer,0.06482070777565241,CY25-05
Informer,0.06298127956688404,CY25-05
Informer,0.06119433790445328,CY25-05
Informer,0.06000160239636898,CY25-05
Informer,0.05944547336548567,CY25-05
Informer,0.05946629215031862,CY25-05
Informer,0.05981558654457331,CY25-05
Informer,0.06115949060767889,CY25-05
Informer,0.06363820051774383,CY25-05
Informer,0.06737061450257897,CY25-05
Informer,0.07262611901387572,CY25-05
Informer,0.0792859005741775,CY25-05
Informer,0.08647295832633972,CY25-05
Informer,0.09449147991836071,CY25-05
Informer,0.10322224348783493,CY25-05
Informer,0.11378562450408936,CY25-05
Informer,0.09831580519676208,CY25-05
Informer,0.08323619328439236,CY25-05
Informer,0.0771159278228879,CY25-05
Informer,0.08020859025418758,CY25-05
Informer,0.08063267916440964,CY25-05
Informer,0.08894793316721916,CY25-05
Informer,0.09485115855932236,CY25-05
Informer,0.0943588837981224,CY25-05
Informer,0.08251506742089987,CY25-05
Informer,0.07104249205440283,CY25-05
Informer,0.06292274408042431,CY25-05
Informer,0.05846786219626665,CY25-05
Informer,0.049415173940360546,CY25-05
Informer,0.04440436325967312,CY25-05
Informer,0.04239116050302982,CY25-05
Informer,0.03958605043590069,CY25-05
Informer,0.038432419300079346,CY25-05
Informer,0.03693589195609093,CY25-05
Informer,0.036101034842431545,CY25-05
Informer,0.035901426803320646,CY25-05
Informer,0.035823943093419075,CY25-05
Informer,0.035514825489372015,CY25-05
Informer,0.03566561918705702,CY25-05
Informer,0.035772695671766996,CY25-05
Informer,0.03659652639180422,CY25-05
Informer,0.038167551159858704,CY25-05
Informer,0.03919664956629276,CY25-05
Informer,0.04112736973911524,CY25-05
Informer,0.04261015262454748,CY25-05
Informer,0.04542066343128681,CY25-05
Informer,0.046046894043684006,CY25-05
Informer,0.0478293988853693,CY25-05
Informer,0.04927579779177904,CY25-05
Informer,0.05118059553205967,CY25-05
Informer,0.051332319155335426,CY25-05
Informer,0.052932833321392536,CY25-05
Informer,0.05505512747913599,CY25-05
Informer,0.05449893046170473,CY25-05
Informer,0.05458395276218653,CY25-05
Informer,0.054549253545701504,CY25-05
Informer,0.0538728479295969,CY25-05
Informer,0.05479039717465639,CY25-05
Informer,0.053290506824851036,CY25-05
Informer,0.05219225212931633,CY25-05
Informer,0.05189879052340984,CY25-05
Informer,0.0501676257699728,CY25-05
Informer,0.04902454372495413,CY25-05
Informer,0.04800658393651247,CY25-05
Informer,0.04682918731123209,CY25-05
Informer,0.046431971713900566,CY25-05
Informer,0.044278102926909924,CY25-05
Informer,0.042887067422270775,CY25-05
Informer,0.0420713210478425,CY25-05
Informer,0.040156494826078415,CY25-05
Informer,0.039019735530018806,CY25-05
Informer,0.038063352927565575,CY25-05
Informer,0.03573597129434347,CY25-05
Informer,0.03352911910042167,CY25-05
Informer,0.03252753568813205,CY25-05
Informer,0.03218637453392148,CY25-05
Informer,0.031258858274668455,CY25-05
Informer,0.030619774479418993,CY25-05
Informer,0.02939543640241027,CY25-05
Informer,0.030636084731668234,CY25-05
Informer,0.02991802990436554,CY25-05
Informer,0.03029368119314313,CY25-05
Informer,0.029869759920984507,CY25-05
Informer,0.030555905308574438,CY25-05
Informer,0.030627316795289516,CY25-05
Informer,0.030025810468941927,CY25-05
Informer,0.029496625997126102,CY25-05
Informer,0.0284379324875772,CY25-05
Informer,0.028063867706805468,CY25-05
Informer,0.028347353916615248,CY25-05
Informer,0.028878731187433004,CY25-05
Informer,0.029865994583815336,CY25-05
Informer,0.03110106009989977,CY25-05
Informer,0.03162452299147844,CY25-05
Informer,0.031634972896426916,CY25-05
Informer,0.03206715639680624,CY25-05
Informer,0.03148226160556078,CY25-05
Informer,0.03222732758149505,CY25-05
Informer,0.03219591546803713,CY25-05
Informer,0.03324377629905939,CY25-05
Informer,0.033145909663289785,CY25-05
Informer,0.03312073554843664,CY25-05
Informer,0.03254552558064461,CY25-05
Informer,0.03272799123078585,CY25-05
Informer,0.03328553261235356,CY25-05
Informer,0.03375313617289066,CY25-05
Informer,0.032454914413392544,CY25-05
Informer,0.03369896486401558,CY25-05
Informer,0.03221038822084665,CY25-05
Informer,0.03193349810317159,CY25-05
Informer,0.0321988882496953,CY25-05
Informer,0.03227531211450696,CY25-05
Informer,0.03191738482564688,CY25-05
Informer,0.031140209641307592,CY25-05
Informer,0.03151922859251499,CY25-05
Informer,0.030427328776568174,CY25-05
Informer,0.02946679014712572,CY25-05
Informer,0.028835389763116837,CY25-05
Informer,0.02863731887191534,CY25-05
Informer,0.02825114270672202,CY25-05
Informer,0.028152194339782,CY25-05
Informer,0.027164923027157784,CY25-05
Informer,0.0276214387267828,CY25-05
Informer,0.028920454904437065,CY25-05
Informer,0.029641137924045324,CY25-05
Informer,0.030171613674610853,CY25-05
Informer,0.03104173601604998,CY25-05
Informer,0.031435707584023476,CY25-05
Informer,0.032126078847795725,CY25-05
Informer,0.03300611884333193,CY25-05
Informer,0.03417525999248028,CY25-05
Informer,0.03587497095577419,CY25-05
Informer,0.03705741441808641,CY25-05
Informer,0.03867602767422795,CY25-05
Informer,0.04148536827415228,CY25-05
Informer,0.04314720397815108,CY25-05
Informer,0.04563229763880372,CY25-05
Informer,0.04797496413812041,CY25-05
Informer,0.050916988868266344,CY25-05
Informer,0.054564961697906256,CY25-05
Informer,0.057466855738312006,CY25-05
Informer,0.06039363890886307,CY25-05
Informer,0.06358424201607704,CY25-05
Informer,0.06727191340178251,CY25-05
Informer,0.07011608267202973,CY25-05
Informer,0.07300630817189813,CY25-05
Informer,0.0781003013253212,CY25-05
Informer,0.08238960709422827,CY25-05
Informer,0.08674861211329699,CY25-05
Informer,0.08880220726132393,CY25-05
Informer,0.09442287497222424,CY25-05
Informer,0.09917649067938328,CY25-05
Informer,0.10429745726287365,CY25-05
Informer,0.11060802266001701,CY25-05
Informer,0.11754035949707031,CY25-05
Informer,0.08027472533285618,CY25-05
Informer,0.06835847534239292,CY25-05
Informer,0.06361986510455608,CY25-05
Informer,0.07304254081100225,CY25-05
Informer,0.06976663507521152,CY25-05
Informer,0.06290306616574526,CY25-05
Informer,0.0658787339925766,CY25-05
Informer,0.06136273220181465,CY25-05
Informer,0.05507737211883068,CY25-05
Informer,0.04832394700497389,CY25-05
Informer,0.04325545020401478,CY25-05
Informer,0.04208418447524309,CY25-05
Informer,0.040685299783945084,CY25-05
Informer,0.04083234537392855,CY25-05
