,alpha-acc,Conditions
FT-Informer,0.49,CY45-05
FT-Informer,0.4766666666666667,CY45-05
FT-Informer,0.4866666666666667,CY45-05
FT-Informer,0.49,CY45-05
FT-Informer,0.48333333333333334,CY45-05
FT-Informer,0.49333333333333335,CY45-05
FT-Informer,0.4866666666666667,CY45-05
FT-Informer,0.49333333333333335,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.4966666666666667,CY45-05
FT-Informer,0.5033333333333333,CY45-05
FT-Informer,0.5033333333333333,CY45-05
FT-Informer,0.5033333333333333,CY45-05
FT-Informer,0.5033333333333333,CY45-05
FT-Informer,0.4966666666666667,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5033333333333333,CY45-05
FT-Informer,0.5033333333333333,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.51,CY45-05
FT-Informer,0.51,CY45-05
FT-Informer,0.5166666666666667,CY45-05
FT-Informer,0.5166666666666667,CY45-05
FT-Informer,0.5133333333333333,CY45-05
FT-Informer,0.5133333333333333,CY45-05
FT-Informer,0.52,CY45-05
FT-Informer,0.5166666666666667,CY45-05
FT-Informer,0.5233333333333333,CY45-05
FT-Informer,0.53,CY45-05
FT-Informer,0.5333333333333333,CY45-05
FT-Informer,0.53,CY45-05
FT-Informer,0.54,CY45-05
FT-Informer,0.54,CY45-05
FT-Informer,0.5433333333333333,CY45-05
FT-Informer,0.5466666666666666,CY45-05
FT-Informer,0.55,CY45-05
FT-Informer,0.5533333333333333,CY45-05
FT-Informer,0.55,CY45-05
FT-Informer,0.55,CY45-05
FT-Informer,0.56,CY45-05
FT-Informer,0.5566666666666666,CY45-05
FT-Informer,0.5604026845637584,CY45-05
FT-Informer,0.5608108108108107,CY45-05
FT-Informer,0.5510204081632653,CY45-05
FT-Informer,0.5582191780821918,CY45-05
FT-Informer,0.5689655172413793,CY45-05
FT-Informer,0.5798611111111112,CY45-05
FT-Informer,0.5769230769230769,CY45-05
FT-Informer,0.5809859154929577,CY45-05
FT-Informer,0.5815602836879432,CY45-05
FT-Informer,0.5821428571428571,CY45-05
FT-Informer,0.5863309352517986,CY45-05
FT-Informer,0.5978260869565217,CY45-05
FT-Informer,0.5948905109489051,CY45-05
FT-Informer,0.6066176470588235,CY45-05
FT-Informer,0.6000000000000001,CY45-05
FT-Informer,0.6007462686567164,CY45-05
FT-Informer,0.6052631578947368,CY45-05
FT-Informer,0.6022727272727273,CY45-05
FT-Informer,0.6068702290076335,CY45-05
FT-Informer,0.6153846153846154,CY45-05
FT-Informer,0.6085271317829457,CY45-05
FT-Informer,0.61328125,CY45-05
FT-Informer,0.6141732283464567,CY45-05
FT-Informer,0.6190476190476191,CY45-05
FT-Informer,0.608,CY45-05
FT-Informer,0.6088709677419355,CY45-05
FT-Informer,0.6097560975609756,CY45-05
FT-Informer,0.6024590163934427,CY45-05
FT-Informer,0.6074380165289256,CY45-05
FT-Informer,0.6166666666666667,CY45-05
FT-Informer,0.6260504201680672,CY45-05
FT-Informer,0.6228813559322034,CY45-05
FT-Informer,0.641025641025641,CY45-05
FT-Informer,0.6422413793103449,CY45-05
FT-Informer,0.6434782608695653,CY45-05
FT-Informer,0.6491228070175439,CY45-05
FT-Informer,0.6460176991150443,CY45-05
FT-Informer,0.6473214285714286,CY45-05
FT-Informer,0.6531531531531531,CY45-05
FT-Informer,0.65,CY45-05
FT-Informer,0.6467889908256881,CY45-05
FT-Informer,0.6481481481481481,CY45-05
FT-Informer,0.6495327102803738,CY45-05
FT-Informer,0.6509433962264151,CY45-05
FT-Informer,0.6571428571428571,CY45-05
FT-Informer,0.6538461538461539,CY45-05
FT-Informer,0.6504854368932038,CY45-05
FT-Informer,0.6470588235294118,CY45-05
FT-Informer,0.6435643564356436,CY45-05
FT-Informer,0.645,CY45-05
FT-Informer,0.6363636363636364,CY45-05
FT-Informer,0.6377551020408163,CY45-05
FT-Informer,0.6237113402061856,CY45-05
FT-Informer,0.6302083333333334,CY45-05
FT-Informer,0.6368421052631579,CY45-05
FT-Informer,0.648936170212766,CY45-05
FT-Informer,0.6505376344086021,CY45-05
FT-Informer,0.657608695652174,CY45-05
FT-Informer,0.6593406593406593,CY45-05
FT-Informer,0.6666666666666666,CY45-05
FT-Informer,0.6797752808988764,CY45-05
FT-Informer,0.6704545454545454,CY45-05
FT-Informer,0.6724137931034483,CY45-05
FT-Informer,0.6744186046511628,CY45-05
FT-Informer,0.6705882352941177,CY45-05
FT-Informer,0.6726190476190477,CY45-05
FT-Informer,0.6686746987951807,CY45-05
FT-Informer,0.6646341463414634,CY45-05
FT-Informer,0.6666666666666666,CY45-05
FT-Informer,0.66875,CY45-05
FT-Informer,0.6645569620253164,CY45-05
FT-Informer,0.6602564102564102,CY45-05
FT-Informer,0.6558441558441559,CY45-05
FT-Informer,0.6578947368421053,CY45-05
FT-Informer,0.6533333333333333,CY45-05
FT-Informer,0.6554054054054054,CY45-05
FT-Informer,0.6438356164383562,CY45-05
FT-Informer,0.6388888888888888,CY45-05
FT-Informer,0.647887323943662,CY45-05
FT-Informer,0.6357142857142857,CY45-05
FT-Informer,0.6376811594202898,CY45-05
FT-Informer,0.6323529411764706,CY45-05
FT-Informer,0.6343283582089552,CY45-05
FT-Informer,0.6287878787878788,CY45-05
FT-Informer,0.6230769230769231,CY45-05
FT-Informer,0.625,CY45-05
FT-Informer,0.6190476190476191,CY45-05
FT-Informer,0.6129032258064516,CY45-05
FT-Informer,0.6147540983606558,CY45-05
FT-Informer,0.6083333333333334,CY45-05
FT-Informer,0.6101694915254238,CY45-05
FT-Informer,0.603448275862069,CY45-05
FT-Informer,0.5964912280701754,CY45-05
FT-Informer,0.5982142857142857,CY45-05
FT-Informer,0.5909090909090909,CY45-05
FT-Informer,0.5833333333333334,CY45-05
FT-Informer,0.5849056603773585,CY45-05
FT-Informer,0.5769230769230769,CY45-05
FT-Informer,0.5686274509803921,CY45-05
FT-Informer,0.56,CY45-05
FT-Informer,0.5510204081632653,CY45-05
FT-Informer,0.5520833333333334,CY45-05
FT-Informer,0.5425531914893617,CY45-05
FT-Informer,0.532608695652174,CY45-05
FT-Informer,0.5333333333333333,CY45-05
FT-Informer,0.5227272727272727,CY45-05
FT-Informer,0.5232558139534884,CY45-05
FT-Informer,0.5238095238095238,CY45-05
FT-Informer,0.524390243902439,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5384615384615384,CY45-05
FT-Informer,0.5131578947368421,CY45-05
FT-Informer,0.5135135135135135,CY45-05
FT-Informer,0.5416666666666666,CY45-05
FT-Informer,0.5142857142857142,CY45-05
FT-Informer,0.5147058823529411,CY45-05
FT-Informer,0.5151515151515151,CY45-05
FT-Informer,0.515625,CY45-05
FT-Informer,0.5161290322580645,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.6666666666666666,CY45-05
FT-Informer,0.75,CY45-05
FT-Informer,1.0,CY45-05
FT-Informer,0.07333333333333333,CY45-05
FT-Informer,0.06666666666666667,CY45-05
FT-Informer,0.06666666666666667,CY45-05
FT-Informer,0.07666666666666666,CY45-05
FT-Informer,0.09333333333333334,CY45-05
FT-Informer,0.07333333333333333,CY45-05
FT-Informer,0.10666666666666667,CY45-05
FT-Informer,0.13,CY45-05
FT-Informer,0.14,CY45-05
FT-Informer,0.15,CY45-05
FT-Informer,0.14,CY45-05
FT-Informer,0.12333333333333334,CY45-05
FT-Informer,0.11333333333333334,CY45-05
FT-Informer,0.12333333333333334,CY45-05
FT-Informer,0.1433333333333333,CY45-05
FT-Informer,0.1,CY45-05
FT-Informer,0.09333333333333334,CY45-05
FT-Informer,0.07666666666666666,CY45-05
FT-Informer,0.07666666666666666,CY45-05
FT-Informer,0.07333333333333333,CY45-05
FT-Informer,0.07,CY45-05
FT-Informer,0.07333333333333333,CY45-05
FT-Informer,0.06666666666666667,CY45-05
FT-Informer,0.06666666666666667,CY45-05
FT-Informer,0.06,CY45-05
FT-Informer,0.07,CY45-05
FT-Informer,0.07,CY45-05
FT-Informer,0.07333333333333333,CY45-05
FT-Informer,0.09,CY45-05
FT-Informer,0.08,CY45-05
FT-Informer,0.09,CY45-05
FT-Informer,0.13,CY45-05
FT-Informer,0.14,CY45-05
FT-Informer,0.18000000000000002,CY45-05
FT-Informer,0.22333333333333333,CY45-05
FT-Informer,0.2733333333333333,CY45-05
FT-Informer,0.30333333333333334,CY45-05
FT-Informer,0.31,CY45-05
FT-Informer,0.3866666666666667,CY45-05
FT-Informer,0.47,CY45-05
FT-Informer,0.5033333333333333,CY45-05
FT-Informer,0.5533333333333333,CY45-05
FT-Informer,0.5866666666666667,CY45-05
FT-Informer,0.6000000000000001,CY45-05
FT-Informer,0.6033333333333334,CY45-05
FT-Informer,0.6166666666666667,CY45-05
FT-Informer,0.68,CY45-05
FT-Informer,0.6933333333333334,CY45-05
FT-Informer,0.6933333333333334,CY45-05
FT-Informer,0.6966666666666667,CY45-05
FT-Informer,0.71,CY45-05
FT-Informer,0.73,CY45-05
FT-Informer,0.73,CY45-05
FT-Informer,0.73,CY45-05
FT-Informer,0.7333333333333334,CY45-05
FT-Informer,0.73,CY45-05
FT-Informer,0.73,CY45-05
FT-Informer,0.73,CY45-05
FT-Informer,0.73,CY45-05
FT-Informer,0.73,CY45-05
FT-Informer,0.7266666666666667,CY45-05
FT-Informer,0.73,CY45-05
FT-Informer,0.7266666666666667,CY45-05
FT-Informer,0.7266666666666667,CY45-05
FT-Informer,0.7266666666666667,CY45-05
FT-Informer,0.7266666666666667,CY45-05
FT-Informer,0.7266666666666667,CY45-05
FT-Informer,0.7266666666666667,CY45-05
FT-Informer,0.73,CY45-05
FT-Informer,0.7233333333333334,CY45-05
FT-Informer,0.7233333333333334,CY45-05
FT-Informer,0.7233333333333334,CY45-05
FT-Informer,0.7266666666666667,CY45-05
FT-Informer,0.7233333333333334,CY45-05
FT-Informer,0.7233333333333334,CY45-05
FT-Informer,0.72,CY45-05
FT-Informer,0.73,CY45-05
FT-Informer,0.7266666666666667,CY45-05
FT-Informer,0.7333333333333334,CY45-05
FT-Informer,0.7333333333333334,CY45-05
FT-Informer,0.7266666666666667,CY45-05
FT-Informer,0.7266666666666667,CY45-05
FT-Informer,0.72,CY45-05
FT-Informer,0.7266666666666667,CY45-05
FT-Informer,0.73,CY45-05
FT-Informer,0.7233333333333334,CY45-05
FT-Informer,0.7266666666666667,CY45-05
FT-Informer,0.7266666666666667,CY45-05
FT-Informer,0.73,CY45-05
FT-Informer,0.7233333333333334,CY45-05
FT-Informer,0.73,CY45-05
FT-Informer,0.7066666666666667,CY45-05
FT-Informer,0.7033333333333334,CY45-05
FT-Informer,0.7,CY45-05
FT-Informer,0.6966666666666668,CY45-05
FT-Informer,0.6966666666666667,CY45-05
FT-Informer,0.7,CY45-05
FT-Informer,0.7,CY45-05
FT-Informer,0.6933333333333334,CY45-05
FT-Informer,0.6966666666666668,CY45-05
FT-Informer,0.7033333333333334,CY45-05
FT-Informer,0.6833333333333333,CY45-05
FT-Informer,0.6966666666666667,CY45-05
FT-Informer,0.6733333333333333,CY45-05
FT-Informer,0.6566666666666667,CY45-05
FT-Informer,0.66,CY45-05
FT-Informer,0.6633333333333333,CY45-05
FT-Informer,0.6599999999999999,CY45-05
FT-Informer,0.6566666666666667,CY45-05
FT-Informer,0.65,CY45-05
FT-Informer,0.6466666666666667,CY45-05
FT-Informer,0.64,CY45-05
FT-Informer,0.6433333333333333,CY45-05
FT-Informer,0.64,CY45-05
FT-Informer,0.6366666666666667,CY45-05
FT-Informer,0.64,CY45-05
FT-Informer,0.64,CY45-05
FT-Informer,0.6333333333333333,CY45-05
FT-Informer,0.6366666666666667,CY45-05
FT-Informer,0.64,CY45-05
FT-Informer,0.6433333333333333,CY45-05
FT-Informer,0.6366666666666667,CY45-05
FT-Informer,0.6333333333333333,CY45-05
FT-Informer,0.6266666666666667,CY45-05
FT-Informer,0.63,CY45-05
FT-Informer,0.6333333333333333,CY45-05
FT-Informer,0.63,CY45-05
FT-Informer,0.6233333333333333,CY45-05
FT-Informer,0.62,CY45-05
FT-Informer,0.6233333333333333,CY45-05
FT-Informer,0.63,CY45-05
FT-Informer,0.6266666666666667,CY45-05
FT-Informer,0.6233333333333333,CY45-05
FT-Informer,0.6233333333333333,CY45-05
FT-Informer,0.6233333333333333,CY45-05
FT-Informer,0.6266666666666667,CY45-05
FT-Informer,0.5966666666666667,CY45-05
FT-Informer,0.6166666666666667,CY45-05
FT-Informer,0.62,CY45-05
FT-Informer,0.6233333333333333,CY45-05
FT-Informer,0.6133333333333333,CY45-05
FT-Informer,0.61,CY45-05
FT-Informer,0.62,CY45-05
FT-Informer,0.6266666666666667,CY45-05
FT-Informer,0.63,CY45-05
FT-Informer,0.63,CY45-05
FT-Informer,0.62,CY45-05
FT-Informer,0.6266666666666667,CY45-05
FT-Informer,0.62,CY45-05
FT-Informer,0.63,CY45-05
FT-Informer,0.6266666666666667,CY45-05
FT-Informer,0.6233333333333333,CY45-05
FT-Informer,0.6233333333333333,CY45-05
FT-Informer,0.6233333333333333,CY45-05
FT-Informer,0.63,CY45-05
FT-Informer,0.6233333333333333,CY45-05
FT-Informer,0.6233333333333333,CY45-05
FT-Informer,0.6266666666666667,CY45-05
FT-Informer,0.6233333333333333,CY45-05
FT-Informer,0.6266666666666667,CY45-05
FT-Informer,0.6241610738255033,CY45-05
FT-Informer,0.6283783783783784,CY45-05
FT-Informer,0.6258503401360545,CY45-05
FT-Informer,0.6198630136986302,CY45-05
FT-Informer,0.6241379310344828,CY45-05
FT-Informer,0.6145833333333334,CY45-05
FT-Informer,0.6118881118881119,CY45-05
FT-Informer,0.6161971830985915,CY45-05
FT-Informer,0.6134751773049646,CY45-05
FT-Informer,0.6107142857142858,CY45-05
FT-Informer,0.60431654676259,CY45-05
FT-Informer,0.605072463768116,CY45-05
FT-Informer,0.6058394160583942,CY45-05
FT-Informer,0.6139705882352942,CY45-05
FT-Informer,0.6074074074074074,CY45-05
FT-Informer,0.6044776119402985,CY45-05
FT-Informer,0.6090225563909775,CY45-05
FT-Informer,0.6060606060606061,CY45-05
FT-Informer,0.6030534351145038,CY45-05
FT-Informer,0.6038461538461539,CY45-05
FT-Informer,0.6085271317829457,CY45-05
FT-Informer,0.609375,CY45-05
FT-Informer,0.6181102362204725,CY45-05
FT-Informer,0.6150793650793651,CY45-05
FT-Informer,0.62,CY45-05
FT-Informer,0.625,CY45-05
FT-Informer,0.6219512195121951,CY45-05
FT-Informer,0.6311475409836065,CY45-05
FT-Informer,0.640495867768595,CY45-05
FT-Informer,0.6458333333333333,CY45-05
FT-Informer,0.6428571428571428,CY45-05
FT-Informer,0.6483050847457628,CY45-05
FT-Informer,0.6324786324786325,CY45-05
FT-Informer,0.6336206896551724,CY45-05
FT-Informer,0.6347826086956522,CY45-05
FT-Informer,0.6271929824561404,CY45-05
FT-Informer,0.6194690265486725,CY45-05
FT-Informer,0.6160714285714286,CY45-05
FT-Informer,0.6261261261261262,CY45-05
FT-Informer,0.6272727272727272,CY45-05
FT-Informer,0.6467889908256881,CY45-05
FT-Informer,0.6712962962962963,CY45-05
FT-Informer,0.7009345794392523,CY45-05
FT-Informer,0.7028301886792453,CY45-05
FT-Informer,0.7047619047619047,CY45-05
FT-Informer,0.7019230769230769,CY45-05
FT-Informer,0.7038834951456311,CY45-05
FT-Informer,0.6617647058823529,CY45-05
FT-Informer,0.6633663366336634,CY45-05
FT-Informer,0.645,CY45-05
FT-Informer,0.6060606060606061,CY45-05
FT-Informer,0.6020408163265306,CY45-05
FT-Informer,0.5979381443298969,CY45-05
FT-Informer,0.5885416666666666,CY45-05
FT-Informer,0.5842105263157895,CY45-05
FT-Informer,0.6382978723404256,CY45-05
FT-Informer,0.6559139784946236,CY45-05
FT-Informer,0.6521739130434783,CY45-05
FT-Informer,0.6483516483516484,CY45-05
FT-Informer,0.65,CY45-05
FT-Informer,0.651685393258427,CY45-05
FT-Informer,0.6590909090909091,CY45-05
FT-Informer,0.6666666666666666,CY45-05
FT-Informer,0.6686046511627907,CY45-05
FT-Informer,0.6705882352941177,CY45-05
FT-Informer,0.6726190476190477,CY45-05
FT-Informer,0.6686746987951807,CY45-05
FT-Informer,0.6646341463414634,CY45-05
FT-Informer,0.6604938271604939,CY45-05
FT-Informer,0.65625,CY45-05
FT-Informer,0.6582278481012658,CY45-05
FT-Informer,0.6474358974358975,CY45-05
FT-Informer,0.6428571428571428,CY45-05
FT-Informer,0.6381578947368421,CY45-05
FT-Informer,0.6333333333333333,CY45-05
FT-Informer,0.6351351351351351,CY45-05
FT-Informer,0.6301369863013698,CY45-05
FT-Informer,0.625,CY45-05
FT-Informer,0.6197183098591549,CY45-05
FT-Informer,0.6214285714285714,CY45-05
FT-Informer,0.6159420289855072,CY45-05
FT-Informer,0.6102941176470589,CY45-05
FT-Informer,0.6194029850746269,CY45-05
FT-Informer,0.6060606060606061,CY45-05
FT-Informer,0.6076923076923078,CY45-05
FT-Informer,0.6015625,CY45-05
FT-Informer,0.6031746031746031,CY45-05
FT-Informer,0.5967741935483871,CY45-05
FT-Informer,0.5901639344262295,CY45-05
FT-Informer,0.5916666666666667,CY45-05
FT-Informer,0.5847457627118644,CY45-05
FT-Informer,0.5775862068965517,CY45-05
FT-Informer,0.5789473684210527,CY45-05
FT-Informer,0.5714285714285714,CY45-05
FT-Informer,0.5727272727272728,CY45-05
FT-Informer,0.5648148148148148,CY45-05
FT-Informer,0.5566037735849056,CY45-05
FT-Informer,0.5576923076923077,CY45-05
FT-Informer,0.5490196078431373,CY45-05
FT-Informer,0.55,CY45-05
FT-Informer,0.5408163265306123,CY45-05
FT-Informer,0.53125,CY45-05
FT-Informer,0.5212765957446809,CY45-05
FT-Informer,0.5108695652173914,CY45-05
FT-Informer,0.5111111111111111,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5147058823529411,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.5,CY45-05
FT-Informer,0.0033333333333333335,CY45-05
FT-Informer,0.0,CY45-05
FT-Informer,0.0,CY45-05
FT-Informer,0.006666666666666667,CY45-05
FT-Informer,0.006666666666666667,CY45-05
FT-Informer,0.0,CY45-05
FT-Informer,0.0033333333333333335,CY45-05
FT-Informer,0.013333333333333334,CY45-05
FT-Informer,0.0,CY45-05
FT-Informer,0.01,CY45-05
FT-Informer,0.0033333333333333335,CY45-05
FT-Informer,0.0,CY45-05
FT-Informer,0.0,CY45-05
FT-Informer,0.0,CY45-05
FT-Informer,0.013333333333333334,CY45-05
FT-Informer,0.0,CY45-05
FT-Informer,0.0,CY45-05
FT-Informer,0.0,CY45-05
FT-Informer,0.0,CY45-05
FT-Informer,0.0,CY45-05
FT-Informer,0.0,CY45-05
FT-Informer,0.0,CY45-05
FT-Informer,0.0,CY45-05
FT-Informer,0.0,CY45-05
FT-Informer,0.0,CY45-05
FT-Informer,0.0,CY45-05
FT-Informer,0.0,CY45-05
FT-Informer,0.0,CY45-05
FT-Informer,0.0,CY45-05
FT-Informer,0.0,CY45-05
FT-Informer,0.0,CY45-05
FT-Informer,0.0,CY45-05
FT-Informer,0.0,CY45-05
FT-Informer,0.0,CY45-05
FT-Informer,0.0,CY45-05
FT-Informer,0.0033333333333333335,CY45-05
FT-Informer,0.006666666666666667,CY45-05
FT-Informer,0.01,CY45-05
FT-Informer,0.013333333333333334,CY45-05
FT-Informer,0.013333333333333334,CY45-05
FT-Informer,0.016666666666666666,CY45-05
FT-Informer,0.02,CY45-05
FT-Informer,0.023333333333333334,CY45-05
FT-Informer,0.02666666666666667,CY45-05
FT-Informer,0.023333333333333334,CY45-05
FT-Informer,0.023333333333333334,CY45-05
FT-Informer,0.03333333333333333,CY45-05
FT-Informer,0.02666666666666667,CY45-05
FT-Informer,0.03,CY45-05
FT-Informer,0.043333333333333335,CY45-05
FT-Informer,0.05,CY45-05
FT-Informer,0.04666666666666667,CY45-05
FT-Informer,0.07333333333333333,CY45-05
FT-Informer,0.08333333333333333,CY45-05
FT-Informer,0.08333333333333333,CY45-05
FT-Informer,0.08333333333333333,CY45-05
FT-Informer,0.08666666666666667,CY45-05
FT-Informer,0.09,CY45-05
FT-Informer,0.09,CY45-05
FT-Informer,0.09333333333333334,CY45-05
FT-Informer,0.09333333333333334,CY45-05
FT-Informer,0.09333333333333334,CY45-05
FT-Informer,0.09666666666666666,CY45-05
FT-Informer,0.09666666666666666,CY45-05
FT-Informer,0.09666666666666666,CY45-05
FT-Informer,0.09666666666666666,CY45-05
FT-Informer,0.09333333333333334,CY45-05
FT-Informer,0.09333333333333334,CY45-05
FT-Informer,0.1,CY45-05
FT-Informer,0.1,CY45-05
FT-Informer,0.10333333333333333,CY45-05
FT-Informer,0.11,CY45-05
FT-Informer,0.10666666666666667,CY45-05
FT-Informer,0.11,CY45-05
FT-Informer,0.11666666666666665,CY45-05
FT-Informer,0.12,CY45-05
FT-Informer,0.12,CY45-05
FT-Informer,0.12333333333333332,CY45-05
FT-Informer,0.13,CY45-05
FT-Informer,0.13,CY45-05
FT-Informer,0.15000000000000002,CY45-05
FT-Informer,0.1433333333333333,CY45-05
FT-Informer,0.15,CY45-05
FT-Informer,0.14666666666666667,CY45-05
FT-Informer,0.15666666666666665,CY45-05
FT-Informer,0.17,CY45-05
FT-Informer,0.16333333333333333,CY45-05
FT-Informer,0.17333333333333334,CY45-05
FT-Informer,0.17333333333333334,CY45-05
FT-Informer,0.18,CY45-05
FT-Informer,0.18666666666666668,CY45-05
FT-Informer,0.19333333333333333,CY45-05
FT-Informer,0.20333333333333334,CY45-05
FT-Informer,0.20333333333333334,CY45-05
FT-Informer,0.21333333333333332,CY45-05
FT-Informer,0.21666666666666667,CY45-05
FT-Informer,0.21333333333333332,CY45-05
FT-Informer,0.22,CY45-05
FT-Informer,0.22999999999999998,CY45-05
FT-Informer,0.22333333333333333,CY45-05
FT-Informer,0.22666666666666666,CY45-05
FT-Informer,0.24000000000000002,CY45-05
FT-Informer,0.24000000000000002,CY45-05
FT-Informer,0.2533333333333333,CY45-05
FT-Informer,0.25666666666666665,CY45-05
FT-Informer,0.25,CY45-05
FT-Informer,0.25666666666666665,CY45-05
FT-Informer,0.27,CY45-05
FT-Informer,0.26,CY45-05
FT-Informer,0.26333333333333336,CY45-05
FT-Informer,0.26,CY45-05
FT-Informer,0.26,CY45-05
FT-Informer,0.26666666666666666,CY45-05
FT-Informer,0.2866666666666667,CY45-05
FT-Informer,0.2866666666666667,CY45-05
FT-Informer,0.29666666666666663,CY45-05
FT-Informer,0.30666666666666664,CY45-05
FT-Informer,0.31,CY45-05
FT-Informer,0.31,CY45-05
FT-Informer,0.31333333333333335,CY45-05
FT-Informer,0.3333333333333333,CY45-05
FT-Informer,0.31666666666666665,CY45-05
FT-Informer,0.3333333333333333,CY45-05
FT-Informer,0.33999999999999997,CY45-05
FT-Informer,0.33666666666666667,CY45-05
FT-Informer,0.33666666666666667,CY45-05
FT-Informer,0.36,CY45-05
FT-Informer,0.3666666666666667,CY45-05
FT-Informer,0.36,CY45-05
FT-Informer,0.37,CY45-05
FT-Informer,0.36333333333333334,CY45-05
FT-Informer,0.37,CY45-05
FT-Informer,0.37333333333333335,CY45-05
FT-Informer,0.38,CY45-05
FT-Informer,0.38,CY45-05
FT-Informer,0.38333333333333336,CY45-05
FT-Informer,0.31000000000000005,CY45-05
FT-Informer,0.4066666666666667,CY45-05
FT-Informer,0.3933333333333333,CY45-05
FT-Informer,0.3866666666666667,CY45-05
FT-Informer,0.41333333333333333,CY45-05
FT-Informer,0.41333333333333333,CY45-05
FT-Informer,0.4166666666666667,CY45-05
FT-Informer,0.4066666666666666,CY45-05
FT-Informer,0.41,CY45-05
FT-Informer,0.38666666666666666,CY45-05
FT-Informer,0.4266666666666667,CY45-05
FT-Informer,0.43333333333333335,CY45-05
FT-Informer,0.43666666666666665,CY45-05
FT-Informer,0.44,CY45-05
FT-Informer,0.44333333333333336,CY45-05
FT-Informer,0.44666666666666666,CY45-05
FT-Informer,0.45666666666666667,CY45-05
FT-Informer,0.4633333333333333,CY45-05
FT-Informer,0.45666666666666667,CY45-05
FT-Informer,0.4666666666666667,CY45-05
FT-Informer,0.47,CY45-05
FT-Informer,0.48666666666666664,CY45-05
FT-Informer,0.49333333333333335,CY45-05
FT-Informer,0.48666666666666664,CY45-05
FT-Informer,0.49333333333333335,CY45-05
FT-Informer,0.4833333333333333,CY45-05
FT-Informer,0.49666666666666665,CY45-05
FT-Informer,0.5066666666666667,CY45-05
FT-Informer,0.49666666666666665,CY45-05
FT-Informer,0.5066666666666667,CY45-05
FT-Informer,0.5033333333333333,CY45-05
FT-Informer,0.5033333333333333,CY45-05
FT-Informer,0.5133333333333333,CY45-05
FT-Informer,0.5133333333333333,CY45-05
FT-Informer,0.5066666666666666,CY45-05
FT-Informer,0.5033333333333333,CY45-05
FT-Informer,0.5166666666666666,CY45-05
FT-Informer,0.51,CY45-05
FT-Informer,0.5166666666666667,CY45-05
FT-Informer,0.5166666666666667,CY45-05
FT-Informer,0.5166666666666667,CY45-05
FT-Informer,0.5133333333333333,CY45-05
FT-Informer,0.5233333333333333,CY45-05
FT-Informer,0.5133333333333333,CY45-05
FT-Informer,0.52,CY45-05
FT-Informer,0.5166666666666666,CY45-05
FT-Informer,0.5166666666666666,CY45-05
FT-Informer,0.5233333333333333,CY45-05
FT-Informer,0.5233333333333333,CY45-05
FT-Informer,0.52,CY45-05
FT-Informer,0.5166666666666666,CY45-05
FT-Informer,0.52,CY45-05
FT-Informer,0.52,CY45-05
