,Voltage(V),dQ/dV(mAh/V)
169,3.849603099999982,3359.116418433523
170,3.854603099999982,3351.5670706431183
171,3.859603099999982,3349.3551617036765
172,3.864603099999982,3352.297546136814
173,3.8696030999999818,3358.1159294235727
174,3.8746030999999816,3367.3266661711928
175,3.8796030999999815,3379.0430089604793
176,3.8846030999999814,3394.2437933520887
177,3.8896030999999813,3411.9300600743263
178,3.894603099999981,3431.2270366490043
179,3.899603099999981,3451.7321432563826
180,3.904603099999981,3471.065258312159
181,3.909603099999981,3489.977630051923
182,3.914603099999981,3508.572203125733
183,3.9196030999999807,3528.5779086927623
184,3.9246030999999806,3547.8861769401533
185,3.9296030999999805,3569.702860282292
186,3.9346030999999804,3598.8195367525404
187,3.9396030999999803,3630.138674994303
188,3.94460309999998,3666.6533433332206
189,3.94960309999998,3710.54051993881
190,3.95460309999998,3759.4764116809233
191,3.95960309999998,3806.445842492115
192,3.9646030999999797,3862.8134103217303
193,3.9696030999999796,3914.021819691663
194,3.9746030999999795,3964.1534507660226
195,3.9796030999999794,4009.0245913944514
196,3.9846030999999793,4046.0420029107418
197,3.989603099999979,4064.6984537394032
198,3.994603099999979,4074.6496438302474
199,3.999603099999979,4064.0365081630166
200,4.004603099999979,4034.8198305299065
201,4.009603099999978,3989.2338555327574
202,4.014603099999979,3921.876138176943
203,4.019603099999978,3838.228058351555
204,4.024603099999979,3742.153599009063
205,4.029603099999978,3640.3255114509584
206,4.034603099999979,3533.776217606904
207,4.039603099999978,3425.21749131458
208,4.0446030999999785,3314.9250120165907
209,4.0496030999999775,3207.308772168313
210,4.054603099999978,3106.958212777746
211,4.059603099999977,3015.5133031769624
212,4.064603099999978,2932.783224951728
213,4.069603099999977,2859.242479475094
214,4.074603099999978,2792.292624385891
215,4.079603099999977,2732.0829934383555
216,4.084603099999978,2678.972412721289
217,4.089603099999977,2632.030691615063
218,4.094603099999977,2591.780692873525
219,4.099603099999976,2557.5234034198907
220,4.104603099999977,2529.501938773045
221,4.109603099999976,2508.165186541515
222,4.114603099999977,2495.1980307349827
223,4.119603099999976,2488.9989851826986
224,4.124603099999977,2491.7434769098463
225,4.129603099999976,2502.3015680109356
226,4.1346030999999765,2520.1226857820934
227,4.1396030999999756,2548.527330628781
228,4.144603099999976,2587.4509024172094
229,4.149603099999975,2639.747025440855
230,4.154603099999976,2707.9487875426425
231,4.159603099999975,2795.7777109716762
232,4.164603099999976,2906.274179410189
233,4.169603099999975,3039.525922929367
234,4.174603099999976,3181.837772878231
235,4.179603099999975,3353.041979979802
236,4.1846030999999755,3528.264935212217
237,4.1896030999999745,3705.6105550793245
238,4.194603099999975,3878.3051129057267
