,Voltage(V),dQ/dV(mAh/V)
106,3.900218999999989,2963.920837724406
107,3.9052189999999887,2957.122735539295
108,3.9102189999999886,2953.325762663809
109,3.9152189999999885,2953.3369115993037
110,3.9202189999999884,2956.5495114447294
111,3.9252189999999882,2962.5025387827814
112,3.930218999999988,2971.1626208954676
113,3.935218999999988,2981.3683992890324
114,3.940218999999988,2993.3578693634836
115,3.945218999999988,3006.6963707924597
116,3.9502189999999877,3021.5337992969953
117,3.9552189999999876,3038.1940683324506
118,3.9602189999999875,3056.8021688001527
119,3.9652189999999874,3077.0185821638397
120,3.9702189999999873,3098.8082282905557
121,3.975218999999987,3122.7661105865045
122,3.980218999999987,3147.529896061138
123,3.985218999999987,3173.134451748677
124,3.990218999999987,3200.1432691763093
125,3.9952189999999868,3227.84388959391
126,4.000218999999987,3256.315799228089
127,4.005218999999986,3284.5982951114943
128,4.010218999999987,3313.1014223506822
129,4.015218999999986,3341.4230992568423
130,4.020218999999987,3370.053746488996
131,4.025218999999986,3398.762008745283
132,4.0302189999999865,3427.554421861819
133,4.0352189999999855,3457.105970965479
134,4.040218999999986,3487.797455291427
135,4.045218999999985,3520.360956216069
136,4.050218999999986,3554.897916228563
137,4.055218999999985,3592.129454874909
138,4.060218999999986,3631.860722875992
139,4.065218999999985,3673.5263944667545
140,4.070218999999986,3719.3554909485183
141,4.075218999999985,3768.7623978098604
142,4.080218999999985,3820.1810022075433
143,4.085218999999984,3873.8525808705467
144,4.090218999999985,3928.512715639576
145,4.095218999999984,3982.5962765547333
146,4.100218999999985,4034.9894501594117
147,4.105218999999984,4083.3835540942005
148,4.110218999999985,4126.954422947274
149,4.115218999999984,4165.040389408177
150,4.1202189999999845,4195.726796182226
151,4.1252189999999835,4218.071186645946
152,4.130218999999984,4230.8143797620805
153,4.135218999999983,4233.10975414483
154,4.140218999999984,4224.725226487921
155,4.145218999999983,4203.89139204861
156,4.150218999999984,4172.522123092967
157,4.155218999999983,4131.3671404369825
158,4.160218999999984,4081.6963636714427
159,4.165218999999983,4028.135441602765
160,4.1702189999999835,3972.8654890411826
161,4.1752189999999825,3919.7646951575316
162,4.180218999999983,3872.9516477408943
163,4.185218999999982,3834.3460208355923
164,4.190218999999983,3804.535041619969
165,4.195218999999982,3783.678968231746
