,Voltage(V),dQ/dV(mAh/V)
82,3.4514494999999914,1650.1983889239468
83,3.4564494999999913,1789.1448071155314
84,3.461449499999991,1940.8643541550152
85,3.466449499999991,2096.5716036948543
86,3.471449499999991,2246.0589288691262
87,3.476449499999991,2379.49136215817
88,3.4814494999999908,2490.296070619667
89,3.4864494999999907,2576.3465353732627
90,3.4914494999999905,2641.709046645476
91,3.4964494999999904,2689.3508793428
92,3.5014494999999903,2728.442747830014
93,3.5064494999999902,2762.1677223379857
94,3.51144949999999,2796.4643057186613
95,3.51644949999999,2832.4009856277266
96,3.52144949999999,2870.806689187545
97,3.52644949999999,2910.7476600567456
98,3.5314494999999897,2953.4931745757926
99,3.5364494999999896,2994.5668935368617
100,3.5414494999999895,3037.4126486657537
101,3.5464494999999894,3077.5740852511067
102,3.5514494999999893,3121.0051975517654
103,3.556449499999989,3159.782899674461
104,3.561449499999989,3196.723856204297
105,3.566449499999989,3229.4490002000807
106,3.571449499999989,3255.4252170897335
107,3.5764494999999887,3276.5378073055676
108,3.5814494999999886,3293.176329334158
109,3.5864494999999885,3308.9386260327274
110,3.5914494999999884,3327.0252065553104
111,3.5964494999999883,3347.8130853784332
112,3.601449499999988,3377.203075595703
113,3.606449499999988,3412.447996758337
114,3.611449499999988,3459.868767499236
115,3.616449499999988,3512.9556954782756
116,3.6214494999999878,3579.164466299769
117,3.6264494999999877,3660.0580477826975
118,3.6314494999999876,3748.8136347842956
119,3.6364494999999875,3849.012243178925
120,3.6414494999999873,3951.2652858100787
121,3.6464494999999872,4042.7224697339534
122,3.651449499999987,4105.808172423189
123,3.656449499999987,4139.668415685749
124,3.661449499999987,4149.773969121248
125,3.666449499999987,4140.1713820251925
126,3.6714494999999867,4118.56809039458
127,3.6764494999999866,4089.0403601952203
128,3.6814494999999865,4062.1462366507244
129,3.6864494999999864,4031.7718479635437
130,3.6914494999999863,4011.645236123043
131,3.696449499999986,3998.015580506466
132,3.701449499999986,3999.330654252995
133,3.706449499999986,4019.071434616245
134,3.711449499999986,4055.230997783527
135,3.7164494999999858,4106.046379787972
136,3.7214494999999856,4169.619458264363
137,3.7264494999999855,4233.5239364331155
138,3.7314494999999854,4292.111589779205
139,3.7364494999999853,4334.55676632761
140,3.741449499999985,4358.64685181185
141,3.746449499999985,4355.235377076682
142,3.751449499999985,4329.088289571821
143,3.756449499999985,4286.732872557442
144,3.761449499999985,4235.390339569831
145,3.7664494999999847,4178.927705499604
146,3.7714494999999846,4119.146607126494
147,3.7764494999999845,4051.9320281818873
148,3.7814494999999844,3986.9237510287785
149,3.7864494999999843,3914.3067396013303
150,3.791449499999984,3844.9872881026977
151,3.796449499999984,3773.0025989773003
152,3.801449499999984,3704.6985251568767
153,3.806449499999984,3646.64259320405
154,3.8114494999999837,3588.4054274339665
155,3.8164494999999836,3539.3014975286383
156,3.8214494999999835,3493.2423974501444
157,3.8264494999999834,3454.2380078035417
158,3.8314494999999833,3417.2808667133204
159,3.836449499999983,3386.0721903617173
160,3.841449499999983,3358.5649804892637
161,3.846449499999983,3339.030769325265
162,3.851449499999983,3323.4372000288886
163,3.8564494999999828,3313.6555000565354
164,3.8614494999999827,3306.202838599035
165,3.8664494999999826,3303.1802837583955
166,3.8714494999999824,3300.323207292299
167,3.8764494999999823,3300.545304335831
168,3.8814494999999822,3303.782760024506
169,3.886449499999982,3308.888392788313
170,3.891449499999982,3319.2847165490343
171,3.896449499999982,3333.3323755199353
172,3.901449499999982,3348.522818011143
173,3.9064494999999817,3366.2694562696747
174,3.9114494999999816,3383.4719417391043
175,3.9164494999999815,3401.798912737981
176,3.9214494999999814,3418.5694280810662
177,3.9264494999999813,3435.9532158815937
178,3.931449499999981,3450.8753707641104
179,3.936449499999981,3469.226380994121
180,3.941449499999981,3489.603858830328
181,3.946449499999981,3515.2225383000077
182,3.9514494999999807,3547.6686803044554
183,3.9564494999999806,3586.090306175635
184,3.9614494999999805,3627.593136086977
185,3.9664494999999804,3671.733133348388
186,3.9714494999999803,3714.2137492869147
187,3.97644949999998,3757.6416724757355
188,3.98144949999998,3800.6652751878814
189,3.98644949999998,3844.5297595652446
190,3.99144949999998,3888.3873480573484
191,3.99644949999998,3924.9222836671374
192,4.00144949999998,3953.5692344040826
193,4.006449499999979,3967.0376888442815
194,4.01144949999998,3962.32832893181
195,4.016449499999979,3945.1974621346494
196,4.02144949999998,3915.562493391095
197,4.026449499999979,3871.876427633558
198,4.0314494999999795,3814.3202746226098
199,4.0364494999999785,3738.474632644368
200,4.041449499999979,3652.2553719276207
201,4.046449499999978,3554.998956296938
202,4.051449499999979,3455.269853300443
203,4.056449499999978,3358.9314071173835
204,4.061449499999979,3258.1293198960284
205,4.066449499999978,3160.430579341974
206,4.071449499999979,3070.8349237361417
207,4.076449499999978,2988.077116803957
208,4.081449499999978,2913.5698590078405
209,4.086449499999977,2844.0876945322943
210,4.091449499999978,2781.6344505136767
211,4.096449499999977,2724.970194966276
212,4.101449499999978,2675.8726254349613
213,4.106449499999977,2635.0894462774413
214,4.111449499999978,2602.7668632275895
215,4.116449499999977,2578.772486140781
216,4.121449499999978,2562.299627912749
217,4.126449499999977,2553.228870162731
218,4.131449499999977,2552.0456315719343
219,4.136449499999976,2557.777562020367
220,4.141449499999977,2571.3484967772742
221,4.146449499999976,2593.9991155620696
222,4.151449499999977,2626.2965452253557
223,4.156449499999976,2671.1206732039027
224,4.161449499999977,2732.219968851711
225,4.166449499999976,2807.291441751641
226,4.1714494999999765,2890.531522817906
227,4.1764494999999755,2982.5261460618203
228,4.181449499999976,3081.116993264124
229,4.186449499999975,3182.8543517143435
230,4.191449499999976,3281.5843412101685
231,4.196449499999975,3378.9562949853917
