scaled_SOH,First principal component,Second principal component
0.8487766212237314,13.173285,-3.2133758
0.8477685755076918,13.156645,-3.3160894
0.8466668000851268,13.293749,-3.1544564
0.8459639647899021,13.259568,-3.1399608
0.8449475373256452,13.066669,-3.2509234
0.8437983649702231,13.040577,-3.2798824
0.8422046490813266,13.305345,-3.087659
0.8408706119481791,13.340232,-3.1996489
0.8395582525746861,13.236432,-3.2278311
0.8389513948728123,13.337584,-3.181133
0.8382471008425197,13.414598,-3.1695774
0.8368701864638565,13.300494,-3.215381
0.8359454560425058,13.352775,-3.2091966
0.8350921677689409,13.24035,-3.2120261
0.8335878053813665,13.271521,-3.2112634
0.8322412853022294,13.372183,-3.1477933
0.8302771104903484,13.350302,-3.2417312
0.8298382823286967,13.454972,-3.1323729
0.8286151449312328,13.495544,-3.1286266
0.8277463845004738,13.466245,-3.1681836
0.8267441378541707,13.375324,-3.2315097
0.824850998657351,13.497429,-3.1744497
0.8238720798152871,13.422493,-3.2491791
0.8226567741511788,13.515459,-3.1946769
0.8208430044902586,13.54349,-3.1359763
0.8199419486216472,13.7131815,-3.002809
0.8187730594291209,13.563832,-3.1416373
0.8170753548608453,13.514481,-3.2016258
0.8156747181020638,13.492954,-3.1899161
0.8149118594458543,13.651053,-3.1108043
0.8134441926150252,13.44985,-3.2869093
0.8116051700978503,13.538356,-3.1841664
0.809941805587891,13.732115,-3.0465164
0.8086688201043823,13.531474,-3.2497241
0.8071025093038078,13.725726,-3.0751739
0.8057191143152534,13.682753,-3.200056
0.8032877377489683,13.401014,-3.3007321
0.8,13.592647,-3.2261124
1.0,-2.72167,-5.4917445
0.9984277710787193,-0.45509836,-5.3868876
0.9975002502746487,-1.7243749,-4.9437294
0.9974475969074797,-2.7913103,-5.2746124
0.9954059408122007,-0.6867475,-5.288434
0.9957492893117992,-1.9657769,-5.2033463
0.995275978485187,-2.7868705,-5.143412
0.9928288774591527,-0.95899093,-5.6007986
0.9932081061788136,-2.3901188,-5.32935
0.9924743090000196,-2.810828,-5.1063194
0.9894710303321049,-1.4448403,-5.350347
0.9897145179243483,-2.550946,-5.063158
0.9887411214737766,-2.425503,-5.315463
0.9866971330085983,-1.4820365,-5.447715
0.9859220144506111,-2.0359743,-5.3289247
0.9852370927910102,-1.5595542,-5.613719
0.983701073951312,-1.1287196,-5.812719
0.9833690543277879,-1.6266952,-5.158236
0.9825767191767828,-0.6516376,-5.7612085
0.9810408108095746,-0.8786318,-5.719791
0.9800991829796935,-0.4863653,-5.7960505
0.9778402539473146,-0.77491134,-5.118684
0.9772729668183895,-0.80887955,-5.2147555
0.9758411414303984,-0.41388208,-5.793783
0.973639528949036,0.0037175517,-5.284021
0.9736796289070347,-0.17685722,-5.8021984
0.9728981787972049,0.18916227,-5.6348033
0.9697656027280265,-0.114284925,-5.6275196
0.9698095905202562,0.043789383,-5.854513
0.96894594101286,0.15848304,-5.7700014
0.9661290549511017,0.31574342,-5.7790446
0.9660965085496216,0.45673868,-5.706334
0.9650676825270829,0.57522374,-5.837556
0.9622669034346271,0.5202847,-5.736603
0.9622410217529049,0.85552305,-5.8064127
0.9611209987447525,0.31503776,-6.161998
0.9587199974221011,0.8343761,-5.946167
0.9582204688284442,1.0779341,-6.0310483
0.9564305204122511,0.600303,-6.039843
0.9542887816866611,1.291717,-5.7710266
0.9536496252010717,1.2912637,-5.8519964
0.9526658972387386,1.1030214,-6.1357102
0.9507162149373931,1.019316,-6.3393645
0.949511216800955,1.3151408,-6.1268578
0.948088276668674,1.5761552,-6.2589107
0.9467873043893957,1.4204749,-6.2700047
0.9460543972143258,1.6041911,-6.1508822
0.9437710288663995,1.4940392,-5.9437594
0.9435212101113011,1.4560641,-6.3557715
0.9419378717029758,1.4809062,-6.449185
0.9394763298997342,1.5615538,-6.2923017
0.9383018797407676,1.9452505,-6.420944
0.9372710531547878,2.062896,-6.061615
0.9356360602995574,2.1515622,-6.816168
0.9347053186778141,2.0780356,-6.29864
0.9327764098724816,2.2822158,-6.1021676
0.9316115101380915,2.2199903,-6.3319964
0.9297300422655301,2.6500566,-6.366816
0.927640154814592,2.4723334,-6.38327
0.9271455025700103,2.5551295,-6.2889104
0.9260883524123475,2.5814266,-6.353573
0.9235080449023684,2.984538,-6.4809933
0.9222082940442851,3.3405347,-6.5645
0.9199305131148429,3.1860976,-6.8269253
0.9191670486265984,3.2928135,-6.5537405
0.9175528059281219,3.369637,-7.221614
0.9166756730271957,3.3416483,-7.0043054
0.9150230294687391,3.4609475,-6.374458
0.9138792688787452,3.6880412,-6.519255
0.9111826385044179,4.148961,-6.449244
0.9096465231957844,3.6773112,-6.408915
0.9094193606368842,4.2476583,-6.3963137
0.9065231827143104,4.359153,-6.81538
0.905013948007663,4.077416,-6.5953307
0.9041832882382554,4.225029,-5.906074
0.9018017503012399,4.8632283,-6.7175975
0.9009353347878153,4.8890123,-6.6398163
0.8999321325481924,4.7230163,-6.822825
0.8974028228739797,4.940293,-6.958035
0.8956508661027675,4.9326262,-6.183061
0.8946914981025028,4.921158,-6.5635705
0.8912871529487272,5.6907215,-6.3473096
0.8900574603208488,4.8911514,-6.20689
0.8875910297209275,5.491232,-6.5513315
0.8872420486802786,5.6991644,-6.312242
0.884191277733224,6.2430058,-5.774443
0.8841352572890295,5.5638685,-5.7294354
0.8822612081887686,5.939313,-6.2897997
0.8790887307884061,5.56709,-6.3056083
0.877731387976056,5.910433,-6.394096
0.8751783033771877,6.3735504,-5.9549546
0.8735207554625458,6.239135,-6.134974
0.8727904669522791,6.0800085,-6.207295
0.8702780424536135,6.8679533,-6.234042
0.8692192927787682,6.219459,-6.4812937
0.8666673969261326,6.831351,-5.9750657
0.8649099383137175,6.5046215,-6.326808
0.8624120152743311,6.5773273,-6.1630774
0.8593906953595986,7.0848026,-6.1292686
0.8589125953171429,6.642183,-6.3432846
0.8564265099496658,6.7858973,-6.227125
0.8540506730155258,6.6914797,-6.133838
0.8522903078874526,7.531322,-5.852869
0.8500438886976279,7.2484684,-6.3486214
0.8478716447832074,7.4029965,-6.099936
0.8454554153723622,7.1412125,-6.284195
0.8437019337695949,7.443697,-6.203483
0.8415876210066646,7.52816,-5.8850455
0.83900287592567,7.6052427,-5.9074664
0.8373682440509709,7.533639,-5.9670835
0.8357126877530541,7.854277,-6.1100183
0.8328880773327347,7.9049616,-5.8299284
0.830410207384249,7.82068,-6.0122466
0.8279558385131188,7.8523026,-6.2497373
0.8255009966330163,8.183755,-6.2059674
0.823112251532977,8.328533,-6.062128
0.8207528205416097,8.23395,-6.057436
0.8185258694052725,8.336826,-5.961676
0.8162017398203568,8.582445,-6.0165896
0.8131715572111977,8.596541,-6.10687
0.8108373575142159,8.4803505,-6.026871
0.808352255507497,8.694051,-5.9143734
0.806777023601623,8.777187,-5.8429193
0.804141367818094,8.857152,-5.873129
0.8021566221707335,9.045421,-5.9005756
0.8,9.026386,-5.6571274
1.0,-5.659887,-5.3020372
0.9984882613101842,-3.3293238,-7.3766603
0.999081387176984,-2.9903226,-7.4092984
0.9993724834921682,-4.1534896,-6.439304
0.9977791358966229,-2.968118,-7.6924815
0.998853497990447,-3.300807,-7.0875797
0.999176035830611,-3.8848794,-6.3695707
0.9972538396990147,-2.7409413,-7.6925864
0.9981962192744681,-3.2776976,-7.1379175
0.9967031976019121,-3.6042323,-6.4459333
0.9954158804566824,-2.8138921,-7.3893924
0.9974230500200132,-3.4088976,-6.878365
0.9972995878249413,-2.4531367,-7.3933344
0.9970028112942246,-2.5896292,-7.6182365
0.9965147428992445,-2.2333853,-7.550977
0.9958030955642643,-1.7887342,-7.299114
0.9961050219999346,-2.488163,-7.524529
0.9959106779036728,-2.4649003,-7.2608237
0.9937314608577468,-2.147923,-7.4249916
0.9952051291403482,-2.5843787,-7.4860067
0.9951976635458675,-2.6972637,-6.980987
0.9934001935162227,-2.0235274,-7.5574303
0.9943712805710054,-2.573301,-7.2819185
0.9943169119520043,-2.3594012,-7.2605076
0.9921405320676744,-1.9048917,-7.404168
0.9929099154938308,-2.2460124,-7.3599424
0.992847132613647,-2.6223164,-7.24009
0.9910450341511174,-2.611208,-7.4279094
0.99089475297161,-3.4167752,-6.2403984
0.9906677034434891,-3.056973,-6.3429284
0.988364496838082,-2.0042348,-6.8098598
0.9916255415723132,-3.4234352,-5.7940664
0.9912430580135614,-3.0906281,-4.767977
0.9890782477383581,-2.4289057,-6.7479672
0.9890324996124314,-3.4616618,-5.4997826
0.9885418032339166,-0.9920934,-6.836471
0.989519831464941,-2.6530201,-6.9091916
0.9893361112572738,-3.5743425,-5.677116
0.987262688225638,-0.70490164,-6.5830345
0.9880165070363083,-2.4336245,-6.670828
0.98655198661119,-3.257839,-5.239774
0.9845199970396885,-2.0579646,-5.878907
0.9854250412773131,-3.4821863,-5.6562696
0.9854244107969584,-3.2019331,-5.763299
0.9848867053318074,-2.8079915,-5.3359275
0.9818041233650894,-3.0886042,-5.4651556
0.9788355404957826,-3.749434,-5.2520657
0.9834607797321425,-3.5737162,-5.761662
0.9842496196641992,-3.8079457,-5.011904
0.984151080593243,-2.2668438,-5.6347356
0.9829225483756675,-1.3807851,-5.0804687
0.9828132823001714,-3.1337326,-4.965282
0.960476974892661,-0.76029295,-5.602916
0.9702250923874683,-2.5289857,-5.1939383
0.980155881259219,-2.4583275,-4.837468
0.979851955847284,0.94226676,-6.7482543
0.9786793713957661,-0.36547187,-5.07788
0.9797602518904542,-0.7075409,-4.5939736
0.9767066955894128,-0.08566198,-4.0084486
0.9760736049281644,-1.3308929,-5.9013963
0.9771115788777768,-0.5935391,-5.4900255
0.9761127271180265,0.6621989,-4.652083
0.9767663245947381,-0.03558862,-5.327928
0.9768313156292486,-1.1207688,-5.4600744
0.9750750684085917,-0.79390526,-6.186039
0.9752187236520344,-1.3996303,-5.6190434
0.9745353639671757,0.28771,-6.6014423
0.9733908594608025,1.3573755,-6.2007923
0.9733421681111639,1.1406797,-5.004629
0.9733011544802376,1.1980908,-5.187894
0.9723489943573187,-0.5934623,-6.388994
0.972112584847483,-0.5680592,-6.3709145
0.9675176329740519,0.28545702,-6.602106
0.9704659189424993,0.75432146,-6.0261316
0.9687124065040353,1.1757636,-5.646566
0.9678557361662445,1.785533,-5.6518908
0.9684876697192719,1.6378542,-5.858728
0.966793574898444,1.0866054,-6.191704
0.9663041394806386,1.8972,-6.2829914
0.9645892222358989,2.0722487,-6.6035633
0.9668371133969591,2.5888436,-6.0787234
0.963390767466648,2.6550066,-5.619069
0.9651949694944731,2.5458884,-5.647458
0.964681241064635,2.7026196,-5.988165
0.9628300305025805,3.0431643,-6.005585
0.9634404050892257,2.871052,-6.1925216
0.9628633675196083,3.3058443,-6.1313295
0.9571894275132317,3.4718096,-6.1950173
0.9615354555599147,3.459079,-5.6474586
0.9611445591209974,4.0446205,-6.160849
0.9579511341413538,3.4355373,-6.1905327
0.9601686325908951,2.9245389,-6.5154023
0.9567381667234002,3.8503683,-6.1365986
0.9583999761257123,3.509321,-6.257088
0.958033583073771,4.2092924,-6.0144334
0.9562139219401684,4.292608,-6.117618
0.956605449135644,4.1551633,-6.245035
0.9562416851720508,3.6738496,-6.451029
0.9540881266878977,4.463338,-6.0291533
0.9545497988738207,4.2030277,-6.1596236
0.9543070790363691,4.1117826,-6.345648
0.95267355930967,4.86544,-5.6982284
0.952830674866761,4.2872133,-6.100147
0.952094944066081,4.899668,-5.7446976
0.951128587823586,5.2437425,-5.530691
0.9509480200176925,3.8198736,-6.730104
0.9503900169151397,4.4787087,-6.3246865
0.949520938046349,5.2265506,-5.6437435
0.9491247835228025,5.1290784,-5.7290344
0.947669096451533,5.3342686,-5.5754886
0.9474094446074988,5.128911,-5.675644
0.9471175086338981,5.1998835,-5.658337
0.9458159924229224,5.331936,-5.50669
0.9451454633078994,5.2828264,-5.628184
0.9450106436279324,5.8198915,-5.267686
0.9434203453182148,6.0247703,-4.9886045
0.9440181010909845,5.6039233,-5.4885073
0.9431690016732479,5.8054566,-5.298393
0.9414376790497919,6.0342064,-5.0621758
0.9418570751709944,5.854331,-5.334129
0.9408481268870588,5.974511,-5.283062
0.9397026751870684,6.3245068,-5.1528964
0.9400130158839214,6.112253,-5.2134094
0.9387930025165595,6.215283,-5.188388
0.9379727195864378,6.389008,-5.034835
0.9381890435831035,6.4436035,-4.9649267
0.9334311913480183,6.8588586,-4.682817
0.9366840339452979,6.53451,-5.008514
0.9363431959709123,6.721067,-4.9378033
0.9346530976295294,6.7677484,-4.8924685
0.933012740947348,6.9756174,-4.844953
0.9290697050241684,7.037881,-4.8001347
0.9322419904983664,6.8435974,-5.007114
0.9323199166917436,6.9509106,-5.0877976
0.9317734817252323,7.1724844,-4.743906
0.9304654471133927,7.265002,-4.7097974
0.9304768045982877,7.354029,-4.714308
0.930361017175758,7.37923,-4.785834
0.9283436479722957,7.326249,-4.858396
0.9287727193153902,7.1724706,-5.00943
0.9284495480487016,7.49314,-4.541719
0.9263570898134585,7.5643573,-4.6731677
0.926641244952401,7.7948995,-4.7611327
0.9260866078489384,8.1035595,-4.486194
0.9252876743388662,7.569465,-5.201239
0.9245509963445692,7.6852784,-4.8814955
0.9234354114417571,8.3996315,-4.2842565
0.9229403370547976,8.418896,-4.280175
0.9225087644134733,8.543387,-4.402712
0.9207783344794915,8.108379,-4.9215074
0.9212557289009896,7.505285,-5.4773526
0.9203796764480882,8.762155,-4.228075
0.9189758264993486,8.79127,-4.3798547
0.9191010681810294,8.750636,-4.257759
0.9185968459365865,8.959223,-4.1344686
0.9165991394709162,8.966619,-4.2990336
0.9163434649562227,9.007018,-4.2509937
0.9158682565927769,9.177663,-4.2805448
0.9149228188929862,9.252769,-4.1338086
0.9147243000740019,9.6205225,-4.1032963
0.913919695186907,9.557457,-4.1161532
0.9127042793176459,9.578313,-4.053456
0.9130115471593119,9.785688,-4.000361
0.9107208647220728,10.28983,-3.7599852
0.9104219227564933,9.82394,-4.0668917
0.9103060322180175,10.351119,-3.7517042
0.908031453545353,10.60688,-3.6988776
0.9079737262926866,10.093205,-3.9023068
0.9074309534153386,10.545792,-3.619604
0.906392988304236,10.731924,-3.7873929
0.906382829910483,10.265263,-3.964706
0.9054585692798036,10.702879,-3.5497444
0.9037107775667077,10.952134,-3.4456666
0.9025992230242941,11.00776,-3.632377
0.9031686351697146,11.182987,-3.6960132
0.9012824441802451,10.982117,-3.799434
0.9016231274807118,11.098113,-3.7197104
0.9009433341344951,11.328275,-3.5247076
0.8992129071466834,11.601294,-3.309405
0.8997257174763321,11.614037,-3.400117
0.8987280559692141,11.435496,-3.5595043
0.8972729367721892,11.271862,-3.480153
0.8973183784964481,11.566998,-3.4104078
0.8956065713022902,11.647603,-3.4653375
0.8950677521849237,11.767138,-3.2867122
0.8939728022559648,11.588049,-3.4806066
0.8936430904921382,11.723203,-3.4735744
0.8927168853893367,11.757419,-3.4816005
0.8923337065344928,11.9217825,-3.275855
0.8910421292276137,11.721526,-3.4624677
0.8904383058179726,11.986534,-3.4418528
0.8897397630466272,12.189715,-3.20556
0.8884368960167607,12.229288,-3.2141404
0.8881691186361921,12.133905,-3.4200268
0.887519099282802,12.1587925,-3.3871405
0.8852467773762672,12.359803,-3.108966
0.8854158934198298,12.238579,-3.230215
0.8843475886512829,12.52044,-3.1377487
0.8825027736716353,12.41788,-3.2455928
0.882705299281659,12.387422,-3.3335125
0.8830510558866624,12.353237,-3.2502623
0.8798431305954026,12.489887,-3.2496877
0.8802291377733331,12.455022,-3.2000482
0.8802797824336035,12.464643,-3.3130212
0.8770134345935849,12.489746,-3.262946
0.8775313182277704,12.343952,-3.3676913
0.8769951919096761,12.5432825,-3.2635767
0.8751592684707321,12.717597,-3.1399684
0.8752557496420257,12.673136,-3.159388
0.8741396697826734,12.509539,-3.263087
0.8720979033464189,12.721219,-3.133914
0.8720399227231425,12.765505,-3.0709321
0.8719000150077894,12.772108,-3.289181
0.8697843468462165,12.824642,-3.1340122
0.8703764444997277,12.696388,-3.0372474
0.868522973672967,12.719559,-3.3502207
0.8668487124677844,12.7762,-3.2143102
0.8670781896398879,12.737364,-3.2568488
0.8666717596123359,13.040212,-3.164623
0.8635983505455451,12.922442,-3.2283404
