scaled_SOH,First principal component,Second principal component
0.9257013141603733,6.105859,2.5835624
0.924791093370209,6.2129674,2.5976024
0.9245061049631922,6.1665297,2.5195086
0.924266594415439,6.2993917,2.518238
0.9234169768932331,6.2027264,2.5320482
0.9227494471715434,6.1963205,2.4987044
0.9219679477942634,6.3710427,2.392804
0.920941847242549,6.3673253,2.5122802
0.9203635394968885,6.511715,2.5850828
0.9201742088376239,6.5949726,2.5680213
0.919518447640446,6.744243,2.5689456
0.9185586089334998,6.6794543,2.5338001
0.9176696952408007,6.7702055,2.5140336
0.9169781890560406,6.8422775,2.5317738
0.9160807471437752,6.7967005,2.5813308
0.9159450877716856,6.9653964,2.5827818
0.9145663320389202,7.043238,2.5643857
0.913980087937512,7.102941,2.554846
0.91374648706031,7.154293,2.5121732
0.9128671747139995,6.9939723,2.4455764
0.9127965695453514,7.077277,2.435496
0.9116760936174916,7.179333,2.5002303
0.9109181253108126,7.236663,2.330965
0.9100812238930701,7.15119,2.301138
0.9100890556264255,7.233691,2.4086938
0.9087967299464246,7.507915,2.4709616
0.9079307016547062,7.474246,2.4261467
0.9064621440389382,7.5642376,2.5075579
0.9055716400858782,7.496824,2.485115
0.9052052405117095,7.5203643,2.4473648
0.9051411996508661,7.685926,2.4707093
0.9038519349231383,7.6285963,2.4864461
0.903475234527159,7.7380314,2.4352689
0.9028538074098749,7.858122,2.4372761
0.9018806218749011,7.7651377,2.3104656
0.901473652726266,7.890197,2.4250693
0.9008794573230541,7.8677077,2.3886967
0.9002452483386599,7.845011,2.308583
0.8996911083655872,7.94474,2.3971388
0.8990740813671959,8.02782,2.3758297
0.8975381768229925,7.9699926,2.2701855
0.8970332691584562,8.090556,2.3231785
0.8970138691777396,8.152518,2.3268673
0.8960552351229087,8.203639,2.2641964
0.8947204267732708,8.193132,2.2482736
0.8941683912048858,8.213884,2.1671765
0.8936285037908354,8.273457,2.0759368
0.8933847993797627,8.339615,2.0720375
0.8918166412466638,8.269488,2.0255919
0.8909310993842031,8.360891,1.9906201
0.89076624438628,8.415195,2.1620944
0.8897851075495026,8.511404,2.112678
0.888965710952573,8.49637,2.1432025
0.8879170298994208,8.517433,2.1475017
0.887204282379842,8.5248375,2.1251822
0.8865855874015989,8.60019,2.1267297
0.8854288523418297,8.622571,2.084302
0.8848554558701779,8.632567,2.0719805
0.88212579787465,8.664355,1.9800735
0.8829279048739732,8.759971,2.0245192
0.8824306256764305,8.7764635,1.9835598
0.8826731224461768,8.734657,1.915398
0.8812419658409982,8.802605,1.7544118
0.8812191282673966,8.9774065,1.7832505
0.8808883600907841,8.933944,1.6436149
0.8802692884719292,8.980638,1.705518
0.8795075657159774,8.989212,1.7017839
0.8793242075006993,9.010117,1.6164614
0.8783859359525928,8.968556,1.6157078
0.877608884521585,9.132919,1.5686656
0.8768870438215226,9.059624,1.6845254
0.8761994833955521,9.070706,1.6707411
0.8747408439825602,9.103691,1.6767437
0.8750094843935001,9.11942,1.6067994
0.8734429224991845,9.1129675,1.6566834
0.8729838095502997,9.13892,1.6618114
0.8723798095343374,9.13526,1.5844599
0.8717966742125817,9.233281,1.6120249
0.870733495485088,9.204004,1.5279831
0.8706896736488315,9.286265,1.5415747
0.8699562587229854,9.3212185,1.5653228
0.8684516990474715,9.228582,1.4866092
0.8680198596616157,9.302005,1.4899546
0.8674283306347982,9.34699,1.4932345
0.8665166451311437,9.5044565,1.4884342
0.8658345489832551,9.436803,1.4236755
0.8649996264233298,9.522284,1.4375172
0.8639664653547507,9.410202,1.3348048
0.863030160707617,9.545243,1.2585642
0.8618331729297691,9.60519,1.2484888
0.8608767807833416,9.577606,1.39832
0.8603880925788004,9.612564,1.2302365
0.8595867448391231,9.657394,1.2800456
0.8580887434929918,9.558626,1.1959904
0.8574573862160866,9.65244,1.1978548
0.8564540634537499,9.716337,1.2102115
0.8551789735655534,9.674676,1.1827071
